Sentença	Id	Origem	__next__	Classe
Em uma pilha a operação de tensão ocorre em qual extremidade ?	19_pert_11	19	391	0
Em uma pilha a operação de pilha ocorre em qual extremidade ?	19_pert_12	19	392	0
Em uma pilha a operação de equilíbrio ocorre em qual extremidade ?	19_pert_13	19	393	0
Em uma pilha a operação de carregar ocorre em qual extremidade ?	19_pert_14	19	394	0
Em uma pilha a operação de condução ocorre em qual extremidade ?	19_pert_15	19	395	0
Em uma pilha a operação de aquecimento ocorre em qual extremidade ?	19_pert_16	19	396	0
Em uma pilha a operação de armazenamento ocorre em qual extremidade ?	19_pert_17	19	397	0
Em uma pilha a operação de operação ocorre em qual extremidade ?	19_pert_18	19	398	0
Em uma pilha a operação de potência ocorre em qual extremidade ?	19_pert_19	19		0
Em uma fila a operação de enfileirar ocorre em qual extremidade ?	20	20	400	1
Em uma fila a operação de entrada ocorre em qual extremidade ?	20_pert_0	20	401	0
Em uma fila a operação de saída ocorre em qual extremidade ?	20_pert_1	20	402	0
Em uma fila a operação de fechamento ocorre em qual extremidade ?	20_pert_2	20	403	0
Em uma fila a operação de rotação ocorre em qual extremidade ?	20_pert_3	20	404	0
Em uma fila a operação de separação ocorre em qual extremidade ?	20_pert_4	20	405	0
Em uma fila a operação de montagem ocorre em qual extremidade ?	20_pert_5	20	406	0
Em uma fila a operação de passagem ocorre em qual extremidade ?	20_pert_6	20	407	0
Em uma fila a operação de seleção ocorre em qual extremidade ?	20_pert_7	20	408	0
Em uma fila a operação de parada ocorre em qual extremidade ?	20_pert_8	20	409	0
Em uma fila a operação de movimentação ocorre em qual extremidade ?	20_pert_9	20	410	0
Em uma fila a operação de abertura ocorre em qual extremidade ?	20_pert_10	20	411	0
Em uma fila a operação de ligação ocorre em qual extremidade ?	20_pert_11	20	412	0
Em uma fila a operação de corte ocorre em qual extremidade ?	20_pert_12	20	413	0
Em uma fila a operação de adição ocorre em qual extremidade ?	20_pert_13	20	414	0
Em uma fila a operação de aproximação ocorre em qual extremidade ?	20_pert_14	20	415	0
Em uma fila a operação de espera ocorre em qual extremidade ?	20_pert_15	20	416	0
Em uma fila a operação de troca ocorre em qual extremidade ?	20_pert_16	20	417	0
Em uma fila a operação de chegada ocorre em qual extremidade ?	20_pert_17	20	418	0
Em uma fila a operação de conexão ocorre em qual extremidade ?	20_pert_18	20	419	0
Em uma fila a operação de partida ocorre em qual extremidade ?	20_pert_19	20		0
