Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
em	ADP	0	6p0_pert_18	6p0	0	0	5	234	Como unir e desempilhar elementos em uma estrutura de dados fila ?
uma	DET	0	6p0_pert_18	6p0	0	0	6	235	Como unir e desempilhar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	6p0_pert_18	6p0	0	0	7	236	Como unir e desempilhar elementos em uma estrutura de dados fila ?
de	ADP	0	6p0_pert_18	6p0	0	0	8	237	Como unir e desempilhar elementos em uma estrutura de dados fila ?
dados	NOUN	0	6p0_pert_18	6p0	0	0	9	238	Como unir e desempilhar elementos em uma estrutura de dados fila ?
fila	NOUN	1	6p0_pert_18	6p0	0	0	10	239	Como unir e desempilhar elementos em uma estrutura de dados fila ?
?	PUNCT	0	6p0_pert_18	6p0	0	0	11		Como unir e desempilhar elementos em uma estrutura de dados fila ?
Como	SCONJ	0	6p0_pert_19	6p0	0	0	0	241	Como definir e desempilhar elementos em uma estrutura de dados fila ?
definir	VERB	0	6p0_pert_19	6p0	0	1	1	242	Como definir e desempilhar elementos em uma estrutura de dados fila ?
e	CCONJ	0	6p0_pert_19	6p0	0	0	2	243	Como definir e desempilhar elementos em uma estrutura de dados fila ?
desempilhar	VERB	1	6p0_pert_19	6p0	0	0	3	244	Como definir e desempilhar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	6p0_pert_19	6p0	0	0	4	245	Como definir e desempilhar elementos em uma estrutura de dados fila ?
em	ADP	0	6p0_pert_19	6p0	0	0	5	246	Como definir e desempilhar elementos em uma estrutura de dados fila ?
uma	DET	0	6p0_pert_19	6p0	0	0	6	247	Como definir e desempilhar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	6p0_pert_19	6p0	0	0	7	248	Como definir e desempilhar elementos em uma estrutura de dados fila ?
de	ADP	0	6p0_pert_19	6p0	0	0	8	249	Como definir e desempilhar elementos em uma estrutura de dados fila ?
dados	NOUN	0	6p0_pert_19	6p0	0	0	9	250	Como definir e desempilhar elementos em uma estrutura de dados fila ?
fila	NOUN	1	6p0_pert_19	6p0	0	0	10	251	Como definir e desempilhar elementos em uma estrutura de dados fila ?
?	PUNCT	0	6p0_pert_19	6p0	0	0	11		Como definir e desempilhar elementos em uma estrutura de dados fila ?
