Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
e	CCONJ	0	17p0_pert_15	17p0	0	0	7	Como são aplicadas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_15	17p0	0	0	8	Como são aplicadas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_15	17p0	0	0	9	Como são aplicadas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_15	17p0	0	0	10	Como são aplicadas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_15	17p0	0	0	11	Como são aplicadas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_15	17p0	0	0	12	Como são aplicadas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_15	17p0	0	0	13	Como são aplicadas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_16	17p0	0	0	0	Como são coordenadas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_16	17p0	0	0	1	Como são coordenadas as operações de empilhar e desempilhar elementos em uma fila ?
coordenadas	NOUN	0	17p0_pert_16	17p0	0	1	2	Como são coordenadas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_16	17p0	0	0	3	Como são coordenadas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_16	17p0	0	0	4	Como são coordenadas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_16	17p0	0	0	5	Como são coordenadas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_16	17p0	0	0	6	Como são coordenadas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_16	17p0	0	0	7	Como são coordenadas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_16	17p0	0	0	8	Como são coordenadas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_16	17p0	0	0	9	Como são coordenadas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_16	17p0	0	0	10	Como são coordenadas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_16	17p0	0	0	11	Como são coordenadas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_16	17p0	0	0	12	Como são coordenadas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_16	17p0	0	0	13	Como são coordenadas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_17	17p0	0	0	0	Como são consideradas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_17	17p0	0	0	1	Como são consideradas as operações de empilhar e desempilhar elementos em uma fila ?
consideradas	VERB	0	17p0_pert_17	17p0	0	1	2	Como são consideradas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_17	17p0	0	0	3	Como são consideradas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_17	17p0	0	0	4	Como são consideradas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_17	17p0	0	0	5	Como são consideradas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_17	17p0	0	0	6	Como são consideradas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_17	17p0	0	0	7	Como são consideradas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_17	17p0	0	0	8	Como são consideradas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_17	17p0	0	0	9	Como são consideradas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_17	17p0	0	0	10	Como são consideradas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_17	17p0	0	0	11	Como são consideradas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_17	17p0	0	0	12	Como são consideradas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_17	17p0	0	0	13	Como são consideradas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_18	17p0	0	0	0	Como são chamadas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_18	17p0	0	0	1	Como são chamadas as operações de empilhar e desempilhar elementos em uma fila ?
chamadas	VERB	0	17p0_pert_18	17p0	0	1	2	Como são chamadas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_18	17p0	0	0	3	Como são chamadas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_18	17p0	0	0	4	Como são chamadas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_18	17p0	0	0	5	Como são chamadas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_18	17p0	0	0	6	Como são chamadas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_18	17p0	0	0	7	Como são chamadas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_18	17p0	0	0	8	Como são chamadas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_18	17p0	0	0	9	Como são chamadas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_18	17p0	0	0	10	Como são chamadas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_18	17p0	0	0	11	Como são chamadas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_18	17p0	0	0	12	Como são chamadas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_18	17p0	0	0	13	Como são chamadas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_19	17p0	0	0	0	Como são apresentadas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_19	17p0	0	0	1	Como são apresentadas as operações de empilhar e desempilhar elementos em uma fila ?
apresentadas	VERB	0	17p0_pert_19	17p0	0	1	2	Como são apresentadas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_19	17p0	0	0	3	Como são apresentadas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_19	17p0	0	0	4	Como são apresentadas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_19	17p0	0	0	5	Como são apresentadas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_19	17p0	0	0	6	Como são apresentadas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_19	17p0	0	0	7	Como são apresentadas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_19	17p0	0	0	8	Como são apresentadas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_19	17p0	0	0	9	Como são apresentadas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_19	17p0	0	0	10	Como são apresentadas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_19	17p0	0	0	11	Como são apresentadas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_19	17p0	0	0	12	Como são apresentadas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_19	17p0	0	0	13	Como são apresentadas as operações de empilhar e desempilhar elementos em uma fila ?
