Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
Como os bytes de bit são transmitidos ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_17	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são transmitidos ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_18	5728046cff5b5019007d9b05	0	0	0	172	0	0	Como os bytes de bit são determinados ?
os	DET	0	5728046cff5b5019007d9b05_pert_18	5728046cff5b5019007d9b05	0	0	1	173	0	0	Como os bytes de bit são determinados ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_18	5728046cff5b5019007d9b05	0	0	2	174	0	0	Como os bytes de bit são determinados ?
de	ADP	0	5728046cff5b5019007d9b05_pert_18	5728046cff5b5019007d9b05	0	0	3	175	0	0	Como os bytes de bit são determinados ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_18	5728046cff5b5019007d9b05	0	0	4	176	0	0	Como os bytes de bit são determinados ?
são	AUX	0	5728046cff5b5019007d9b05_pert_18	5728046cff5b5019007d9b05	0	0	5	177	0	0	Como os bytes de bit são determinados ?
determinados	VERB	0	5728046cff5b5019007d9b05_pert_18	5728046cff5b5019007d9b05	0	1	6	178	0	0	Como os bytes de bit são determinados ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_18	5728046cff5b5019007d9b05	0	0	7	179	0	0	Como os bytes de bit são determinados ?
Como os bytes de bit são determinados ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_18	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são determinados ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_19	5728046cff5b5019007d9b05	0	0	0	181	0	0	Como os bytes de bit são criados ?
os	DET	0	5728046cff5b5019007d9b05_pert_19	5728046cff5b5019007d9b05	0	0	1	182	0	0	Como os bytes de bit são criados ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_19	5728046cff5b5019007d9b05	0	0	2	183	0	0	Como os bytes de bit são criados ?
de	ADP	0	5728046cff5b5019007d9b05_pert_19	5728046cff5b5019007d9b05	0	0	3	184	0	0	Como os bytes de bit são criados ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_19	5728046cff5b5019007d9b05	0	0	4	185	0	0	Como os bytes de bit são criados ?
são	AUX	0	5728046cff5b5019007d9b05_pert_19	5728046cff5b5019007d9b05	0	0	5	186	0	0	Como os bytes de bit são criados ?
criados	VERB	0	5728046cff5b5019007d9b05_pert_19	5728046cff5b5019007d9b05	0	1	6	187	0	0	Como os bytes de bit são criados ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_19	5728046cff5b5019007d9b05	0	0	7	188	0	0	Como os bytes de bit são criados ?
Como os bytes de bit são criados ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_19	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são criados ?
