id;sentencas;documento;respondivel
572ff1df947a6a140053ce48;['Em que ano surgiu a tradução de Philosophus Autodidactus em latim?'];Em que ano surgiu a tradução de Philosophus Autodidactus em latim?;1
56d12a1317492d1400aabb13;['O que Link descobre que ele precisa encontrar para retornar à forma humana?'];O que Link descobre que ele precisa encontrar para retornar à forma humana?;1
572976773f37b3190047843c;['Qual idioma serviu oficialmente ao Reino da Iugoslávia?'];Qual idioma serviu oficialmente ao Reino da Iugoslávia?;1
5726d31af1498d1400e8ec64;['Qual é um termo frequentemente usado para a retirada britânica da União Europeia?'];Qual é um termo frequentemente usado para a retirada britânica da União Europeia?;1
5a3ab49c3ff257001ab84209;['O que a lei de Planck prevê incorretamente?'];O que a lei de Planck prevê incorretamente?;0
5a0cf06ef5590b0018dab67c;['Produtos químicos nocivos não são que tipo de perigo?'];Produtos químicos nocivos não são que tipo de perigo?;0
5726609b708984140094c414;['Quais áreas são compostas como o triângulo de coral?'];Quais áreas são compostas como o triângulo de coral?;1
56d12d3c17492d1400aabb6a;"['Em que programa Adams parecia ""se defender""?']";"Em que programa Adams parecia ""se defender""?";1
572784ba708984140094dfd6;['O que foi considerado parte de A cappella até o período barroco?'];O que foi considerado parte de A cappella até o período barroco?;1
5ad00f5877cf76001a68683d;['Qual é a lei da ONU que usa os direitos autorais da OMPI como título I?'];Qual é a lei da ONU que usa os direitos autorais da OMPI como título I?;0
5a2f511aa83784001a7d26fd;['Que condição climática se tornou muito mais estável?'];Que condição climática se tornou muito mais estável?;0
56d370aa59d6e414001463c2;['Onde estava Christina Christian quando foi eliminada do show?'];Onde estava Christina Christian quando foi eliminada do show?;1
5a21ce268a6e4f001aa08ee8;['Desde o final da Segunda Guerra Mundial até 1971, o que diminuiu na China?'];Desde o final da Segunda Guerra Mundial até 1971, o que diminuiu na China?;0
56fdeb6419033b140034cdd7;['Qual era o nome do primeiro microprocessador de chip único?'];Qual era o nome do primeiro microprocessador de chip único?;1
572fa080947a6a140053cae0;['Os Estados Unidos e muitos países ocidentais começaram qual política de combate ao comunismo?'];Os Estados Unidos e muitos países ocidentais começaram qual política de combate ao comunismo?;1
5731db10e99e3014001e634c;['Onde houve um aumento no protestantismo evangélico?'];Onde houve um aumento no protestantismo evangélico?;1
5a8209f831013a001a335134;['Durante que período Radcliffe se destacou como universidade?'];Durante que período Radcliffe se destacou como universidade?;0
572813e23acd2414000df3e6;['O nível de razão pela qual estimulantes e depressores mudam as percepções humanas do tempo?'];O nível de razão pela qual estimulantes e depressores mudam as percepções humanas do tempo?;1
5ad423a1604f3c001a40084c;['Em que o major-general Charles Glyn Gilbert Anglim foi instrumental?'];Em que o major-general Charles Glyn Gilbert Anglim foi instrumental?;0
5731bbe8e17f3d1400422344;['Em que regiões do mundo isso se aplica?'];Em que regiões do mundo isso se aplica?;1
570da18bdf2f5219002ed078;['Quando a Lei de Conservação Antártica foi aprovada pelos EUA?'];Quando a Lei de Conservação Antártica foi aprovada pelos EUA?;1
5a86115eb4e223001a8e7443;['Onde é proibido comer pato?'];Onde é proibido comer pato?;0
56df880c56340a1900b29d16;['Que idade tinha Mabel quando ficou surda?'];Que idade tinha Mabel quando ficou surda?;1
572fb569947a6a140053cbce;['Do que é composto um conjunto de grades de esferas?'];Do que é composto um conjunto de grades de esferas?;1
5711488ab654c5140001fc41;['Juntamente com a admissão, escape e compressão, o que é um evento no ciclo do motor?'];Juntamente com a admissão, escape e compressão, o que é um evento no ciclo do motor?;1
56fa413bf34c681400b0c031;['Sobre qual porcentagem de madeira é composta de nitrogênio?'];Sobre qual porcentagem de madeira é composta de nitrogênio?;1
572e9e8bc246551400ce4403;['Em que anos os gregos fizeram censos extras?'];Em que anos os gregos fizeram censos extras?;1
5ace6ad232bba1001ae4a639;['Que ato foi elaborado para proibir o assassinato de apenas antílopes?'];Que ato foi elaborado para proibir o assassinato de apenas antílopes?;0
572826eeff5b5019007d9e1f;['Quando as idéias de Teofrasto sobre fósseis se provaram falsas?'];Quando as idéias de Teofrasto sobre fósseis se provaram falsas?;1
570e6f710dc6ce1900205062;['Qual estação ferroviária é a mais movimentada de Melbourne?'];Qual estação ferroviária é a mais movimentada de Melbourne?;1
571b188b9499d21900609bf9;['Que outro produto de calor e pressão produz a formação de asfalto e petróleo?'];Que outro produto de calor e pressão produz a formação de asfalto e petróleo?;1
5730b8f5396df919000962db;['Quão importante foi a fabricação de cerveja para os sumérios?'];Quão importante foi a fabricação de cerveja para os sumérios?;1
56f97b2e9b226e1400dd1490;['Onde estava localizado o reino de Yue, de acordo com as crônicas?'];Onde estava localizado o reino de Yue, de acordo com as crônicas?;1
570a80f26d058f1900182ed9;['Quantas outras equipes jogaram todas as 22 temporadas na Premier League desde o seu início?'];Quantas outras equipes jogaram todas as 22 temporadas na Premier League desde o seu início?;1
5ad2ee84604f3c001a3fd9f0;['Que campo da antropologia tem como objetivo elevar a pobreza?'];Que campo da antropologia tem como objetivo elevar a pobreza?;0
56d5027a9d1b871400ae05e2;['Quanto tempo foi a falha onde ocorreu o terremoto?'];Quanto tempo foi a falha onde ocorreu o terremoto?;1
570db7e416d0071400510d34;['Qual é o ponto mais alto da Eritreia?'];Qual é o ponto mais alto da Eritreia?;1
56f75e0fa6d7ea1400e1720e;['Malyarchuk descobriu que as linhagens de mtDNA tchecas eram típicas de quais populações?'];Malyarchuk descobriu que as linhagens de mtDNA tchecas eram típicas de quais populações?;1
572808863acd2414000df2d9;['O intervalo invariável que separa dois eventos no espaço-tempo de Minkowski pode ser o quê?'];O intervalo invariável que separa dois eventos no espaço-tempo de Minkowski pode ser o quê?;1
5a515d71ce860b001aa3fd43;['o que foi aprovado como zona de desenvolvimento de alta tecnologia em 1988?'];o que foi aprovado como zona de desenvolvimento de alta tecnologia em 1988?;0
56fae1078f12f31900630225;['Pessoas de que nacionalidade exportam mais produtos de Dubai do que somalis?'];Pessoas de que nacionalidade exportam mais produtos de Dubai do que somalis?;1
56de4c68cffd8e1900b4b7d9;['Os críticos do IDH citam seu foco em quais: igualitarismo ou autoritarismo?'];Os críticos do IDH citam seu foco em quais: igualitarismo ou autoritarismo?;1
572789855951b619008f8cb6;['Com quem os Conservadores ocasionalmente cooperavam?'];Com quem os Conservadores ocasionalmente cooperavam?;1
59d293572763a600182840dc;"['Quantas pessoas viram o filme ""The Cyborg Foundation"" no Festival de Cinema de Sundance de 2013?']";"Quantas pessoas viram o filme ""The Cyborg Foundation"" no Festival de Cinema de Sundance de 2013?";0
572a496c7a1753140016ae7b;['Quando foi a Revolução dos Jovens Turcos?'];Quando foi a Revolução dos Jovens Turcos?;1
573423444776f41900661938;['Que campo esportivo fica em Reid Park?'];Que campo esportivo fica em Reid Park?;1
570fd59c5ab6b8190039105d;['Qual era o nome da campanha de mudança da Dell?'];Qual era o nome da campanha de mudança da Dell?;1
5a638e4468151a001a92237c;['Para onde é exportada a maior parte do leite e da carne bovina de Victoria?'];Para onde é exportada a maior parte do leite e da carne bovina de Victoria?;0
57070fe09e06ca38007e9365;['Em que cadeia de montanhas fica a Caverna do Windows?'];Em que cadeia de montanhas fica a Caverna do Windows?;1
56fa08a8f34c681400b0bf7d;['Quem foi o primeiro presidente da República da Somália?'];Quem foi o primeiro presidente da República da Somália?;1
571df47eb64a571400c71e24;['Onde a maioria dos homens chineses entrou nos EUA?'];Onde a maioria dos homens chineses entrou nos EUA?;1
5ad3a190604f3c001a3fe9ee;['O que não é um requisito para ser um agente do FBI?'];O que não é um requisito para ser um agente do FBI?;0
57275002dd62a815002e9adc;['Quando é a final?'];Quando é a final?;1
5ad4f6815b96ef001a10a7cd;['Quais outras equipes esportivas usam camisas vermelhas?'];Quais outras equipes esportivas usam camisas vermelhas?;0
5a53c9d4bdaabd001a38671f;['Para onde imigraram as pessoas da República de Nagorno-Karabakh?'];Para onde imigraram as pessoas da República de Nagorno-Karabakh?;0
56cf1a05aab44d1400b88d7f;['Quantos edifícios na cidade de Nova York têm mais de 200m de altura?'];Quantos edifícios na cidade de Nova York têm mais de 200m de altura?;1
57071b959e06ca38007e942d;['O deserto de Chihuahuan é o lar de muitos de que tipo de animal?'];O deserto de Chihuahuan é o lar de muitos de que tipo de animal?;1
5ad2c367d7d075001a42a134;['O que é nomeado após James Sir Weddell?'];O que é nomeado após James Sir Weddell?;0
5727692ef1498d1400e8f797;['Quem foram os principais compositores do período de trecento?'];Quem foram os principais compositores do período de trecento?;1
5ad3d6fd604f3c001a3ff323;['Quais programas Milton Winternitz terminou?'];Quais programas Milton Winternitz terminou?;0
5726d7ebf1498d1400e8ecd4;"['A ""dança do tapa"" provavelmente imita os movimentos dos samoanos tentando se livrar de quais criaturas?']";"A ""dança do tapa"" provavelmente imita os movimentos dos samoanos tentando se livrar de quais criaturas?";1
56fc3a7400a8df1900403808;['Além de ativo, em que outra condição os processos fonológicos universais existem?'];Além de ativo, em que outra condição os processos fonológicos universais existem?;1
5ad37a49604f3c001a3fe3c6;['Em que data os Jogos Olímpicos de Verão começaram em 2012?'];Em que data os Jogos Olímpicos de Verão começaram em 2012?;0
56f75e42aef2371900625b61;['Com que tipo de música certos compositores reconhecem uma dívida?'];Com que tipo de música certos compositores reconhecem uma dívida?;1
5ad420c6604f3c001a400715;['Houston ficou em 23º lugar em qual categoria pela revista Forbes em 2006?'];Houston ficou em 23º lugar em qual categoria pela revista Forbes em 2006?;0
56f959f79e9bad19000a0869;['Quando foi formado o Comitê de Chefes de Estado-Maior?'];Quando foi formado o Comitê de Chefes de Estado-Maior?;1
5a4ebffaaf0d07001ae8cc30;['Durante que período a altura das terras do norte subiu 591 pés?'];Durante que período a altura das terras do norte subiu 591 pés?;0
5ad4a1b7ba00c4001a268e81;['Que participação de mercado o Windows PX tinha na China?'];Que participação de mercado o Windows PX tinha na China?;0
5ad12914645df0001a2d0ff6;['Qual era a capacidade geotérmica em 1985?'];Qual era a capacidade geotérmica em 1985?;0
5ad40b55604f3c001a3ffffd;['Quando foi fundado o Escritório de Medicina Oriental?'];Quando foi fundado o Escritório de Medicina Oriental?;0
572969a16aef051400154e3a;['Qual foi o propósito de Castello a Mare?'];Qual foi o propósito de Castello a Mare?;1
5a516183ce860b001aa3fd77;['Qual artigo afirmava que, se uma petição fosse bem-sucedida, não havia necessidade de referendo?'];Qual artigo afirmava que, se uma petição fosse bem-sucedida, não havia necessidade de referendo?;0
571097dca58dae1900cd6aa4;"['Qual grupo herdou o ""espírito revolucionário"", uma vez exibido pelos filósofos, segundo Darnton?']";"Qual grupo herdou o ""espírito revolucionário"", uma vez exibido pelos filósofos, segundo Darnton?";1
570e4f8e0b85d914000d7df9;['Que termo é dado às favelas estabelecidas nas margens do sul de Yarra?'];Que termo é dado às favelas estabelecidas nas margens do sul de Yarra?;1
5726d2e6dd62a815002e916b;['O que é visto como simbolizando a realidade de viver no mundo moderno como sacerdote católico romano?'];O que é visto como simbolizando a realidade de viver no mundo moderno como sacerdote católico romano?;1
570d75ccb3d812140066d99e;['Que evento de moto é realizado em Valência?'];Que evento de moto é realizado em Valência?;1
572ef1abcb0c0d14000f168a;['Qual dispositivo é capaz de mudar a energia elétrica em ondas de rádio e também fazer o inverso?'];Qual dispositivo é capaz de mudar a energia elétrica em ondas de rádio e também fazer o inverso?;1
570a946c6d058f1900182fc6;['Que tipo de evento climático é um problema recorrente para Houston?'];Que tipo de evento climático é um problema recorrente para Houston?;1
56d28b0659d6e41400146065;['O budismo ocidental é frequentemente visto como exótico e o quê?'];O budismo ocidental é frequentemente visto como exótico e o quê?;1
57302051947a6a140053d14f;['Quem estava trabalhando no mesmo tipo de aplicação em larga escala de circuitos impressos que os EUA na Grã-Bretanha em meados da década de 1950?'];Quem estava trabalhando no mesmo tipo de aplicação em larga escala de circuitos impressos que os EUA na Grã-Bretanha em meados da década de 1950?;1
57292b05af94a219006aa14c;['Quando o efeito fotoelétrico foi observado pela primeira vez?'];Quando o efeito fotoelétrico foi observado pela primeira vez?;1
57313c06e6313a140071cd62;['Quando foi escrito o Tratado de Kyakhta?'];Quando foi escrito o Tratado de Kyakhta?;1
56dfdb677aa994140058e1c2;['Que ação do proprietário de um pub pode resultar em sua acusação?'];Que ação do proprietário de um pub pode resultar em sua acusação?;1
56e7834800c9c71400d771fd;['A primeira sugestão de Willett foi trocar de relógio por 20 minutos com que frequência?'];A primeira sugestão de Willett foi trocar de relógio por 20 minutos com que frequência?;1
57309bfb8ab72b1400f9c5e8;['Qual era o valor idealizado do imperialismo?'];Qual era o valor idealizado do imperialismo?;1
5a5025a7ce860b001aa3faee;['Que grupo recomenda a proibição de fumar?'];Que grupo recomenda a proibição de fumar?;0
5726d819dd62a815002e923e;['Qual foi a resposta de Kliment Voroshilov em relação a novas conversas com a Grã-Bretanha e a França?'];Qual foi a resposta de Kliment Voroshilov em relação a novas conversas com a Grã-Bretanha e a França?;1
5725c819271a42140099d1a9;['Qual é o coração do varejo no Uruguai?'];Qual é o coração do varejo no Uruguai?;1
573415824776f41900661826;['No final de 2006, que percentagem da produção energética de Portugal era proveniente de fontes renováveis?'];No final de 2006, que percentagem da produção energética de Portugal era proveniente de fontes renováveis?;1
5728f9a14b864d1900165160;['Em que dia a empresa que tocou a campainha pela primeira vez no inverno de 2014 em Mianmar abriu suas portas para os clientes?'];Em que dia a empresa que tocou a campainha pela primeira vez no inverno de 2014 em Mianmar abriu suas portas para os clientes?;1
57281f1b2ca10214002d9e50;['Quem foram os dois vice-presidentes da Assembléia Nacional no Egito?'];Quem foram os dois vice-presidentes da Assembléia Nacional no Egito?;1
56e7460a00c9c71400d76f11;['Qual país lidera a produção de papel?'];Qual país lidera a produção de papel?;1
572a992f111d821400f38c2c;['Qual é o nome do irmão mais velho de Kerry?'];Qual é o nome do irmão mais velho de Kerry?;1
56df785856340a1900b29bf0;['Por quantos dias a Copa do Mundo da América aconteceu em Plymouth?'];Por quantos dias a Copa do Mundo da América aconteceu em Plymouth?;1
5a8a267d3b2508001a72a6c3;['Quando a constituição foi aceita pelo eleitorado, pelo Congresso de Porto Rico e pelo presidente dos EUA?'];Quando a constituição foi aceita pelo eleitorado, pelo Congresso de Porto Rico e pelo presidente dos EUA?;0
5a8c34a2fd22b3001a8d8656;['Qual sistema não pode ajudar um usuário a ver uma tabela?'];Qual sistema não pode ajudar um usuário a ver uma tabela?;0
5726893c5951b619008f7626;['Quem foi presidente do sindicato dos mineiros?'];Quem foi presidente do sindicato dos mineiros?;1
5a6913cb8476ee001a58aa7e;['Cantores folclóricos criaram o que é clássico?'];Cantores folclóricos criaram o que é clássico?;0
56e1c3c0cd28a01900c67b48;['Como o centro da Catalunha se comporta com os grupos?'];Como o centro da Catalunha se comporta com os grupos?;1
5a54ff94134fea001a0e17c4;['Quando o GPO em Mogadíscio foi reconstruído?'];Quando o GPO em Mogadíscio foi reconstruído?;0
5729355b1d04691400779171;['Por que é ruim que uma categoria seja meramente socialmente construída?'];Por que é ruim que uma categoria seja meramente socialmente construída?;1
5ad41d04604f3c001a4005b1;['Em que ano a Brown Fellowship Society começou?'];Em que ano a Brown Fellowship Society começou?;0
5ad5faef5b96ef001a10af8c;['Sobre o que não há controvérsia?'];Sobre o que não há controvérsia?;0
56e02cb57aa994140058e2f9;['Quem provavelmente localizou a ilha na parte final da viagem de circunavegação?'];Quem provavelmente localizou a ilha na parte final da viagem de circunavegação?;1
5ad2bc07d7d075001a42a09d;['Entre 1939 e 1949, quantos oficiais e pessoal militar não foram treinados nos campi de Evanston e Chicago?'];Entre 1939 e 1949, quantos oficiais e pessoal militar não foram treinados nos campi de Evanston e Chicago?;0
5a60fef4e9e1cc001a33ce14;['O que o Presidente da França deu ao Papa Piux XII como um sinal de estima?'];O que o Presidente da França deu ao Papa Piux XII como um sinal de estima?;0
5a67a1e3f038b7001ab0c38a;['Que nome geralmente está associado à pré-escola?'];Que nome geralmente está associado à pré-escola?;0
5727c0d43acd2414000debae;['Em que mês é realizado o All-Star Game da MLB?'];Em que mês é realizado o All-Star Game da MLB?;1
5a7e4a4d70df9f001a8756a8;['Quais escritores documentaram o externo e não o interno?'];Quais escritores documentaram o externo e não o interno?;0
56eab1d05a205f1900d6d428;['Qual termo se tornou mais popular como Mobutu governou?'];Qual termo se tornou mais popular como Mobutu governou?;1
5726859bf1498d1400e8e28e;['Que música começou associada às classes mais baixas?'];Que música começou associada às classes mais baixas?;1
57294a001d0469140077925b;['Que evento causou grandes mudanças nas Bermudas?'];Que evento causou grandes mudanças nas Bermudas?;1
56ce34c7aab44d1400b88596;['Qual a nacionalidade de Estêvão Gomes?'];Qual a nacionalidade de Estêvão Gomes?;1
5a3e96235a76c5001a3a8375;['As guerras de bruxas prosseguiram o contato de Palermo com a Grécia antiga?'];As guerras de bruxas prosseguiram o contato de Palermo com a Grécia antiga?;0
56f7d4f7aef2371900625c23;['O que finalmente determinou a nobreza?'];O que finalmente determinou a nobreza?;1
57288fbf3acd2414000dfb22;['Quando Popper se tornou um estudante comum e não um convidado na universidade?'];Quando Popper se tornou um estudante comum e não um convidado na universidade?;1
572f425b04bcaa1900d767eb;['Quais são os dois tipos de antena padrão?'];Quais são os dois tipos de antena padrão?;1
572843933acd2414000df807;['Quanto tempo depois que os aviões colidiram com eles as torres do WTC desabaram?'];Quanto tempo depois que os aviões colidiram com eles as torres do WTC desabaram?;1
57070e0c9e06ca38007e9343;['Quando Punch foi contratado?'];Quando Punch foi contratado?;1
57344c34acc1501500babdc2;['O que um bispo pode proibir absolutamente?'];O que um bispo pode proibir absolutamente?;1
5ad0b25f645df0001a2d0098;['Quando a Trinity College Dublin foi fundada?'];Quando a Trinity College Dublin foi fundada?;0
57276430dd62a815002e9c07;['Que algas é o ancestral das plantas verdadeiras?'];Que algas é o ancestral das plantas verdadeiras?;1
5a8c8edefd22b3001a8d8ae2;['FARMS foi financiado por quem?'];FARMS foi financiado por quem?;0
5ad0b86a645df0001a2d0160;['Quantas razões a favor do uso da força Burke apresentou?'];Quantas razões a favor do uso da força Burke apresentou?;0
5ad40158604f3c001a3ffd0c;['Que líder Khitan rejeitou os mongóis?'];Que líder Khitan rejeitou os mongóis?;0
57379829c3c5551400e51f40;['Quantas vezes menos é a força do campo fraco em comparação com o forte?'];Quantas vezes menos é a força do campo fraco em comparação com o forte?;1
5a42ceb04a4859001aac7330;['O que mais além da direção é atribuída à simetria?'];O que mais além da direção é atribuída à simetria?;0
5ad03a1a77cf76001a686e6d;['Quando a Grã-Bretanha ganhou suas colônias na América do Norte?'];Quando a Grã-Bretanha ganhou suas colônias na América do Norte?;0
5acfc7cd77cf76001a685f2d;['Qual é a característica do sulfeto de zinco que o torna perigoso nas telas de televisão?'];Qual é a característica do sulfeto de zinco que o torna perigoso nas telas de televisão?;0
5a2d5d6df28ef0001a5264e9;['Qual é o tamanho médio da família para casais do mesmo sexo?'];Qual é o tamanho médio da família para casais do mesmo sexo?;0
5a5fa126eae51e001ab14b49;['Que tradição a Marvel adotou?'];Que tradição a Marvel adotou?;0
5ad403ea604f3c001a3ffda4;['Quem escreveu A história do príncipe Mary?'];Quem escreveu A história do príncipe Mary?;0
572a07c11d046914007796d8;['Para que as tribos usam o Google Earth e o GPS?'];Para que as tribos usam o Google Earth e o GPS?;1
5ad1acf3645df0001a2d21b4;['Em que temperatura uma lâmpada de projeção com vida útil típica de 60 horas opera?'];Em que temperatura uma lâmpada de projeção com vida útil típica de 60 horas opera?;0
5ad3fe0d604f3c001a3ffc1c;['Qual é a forma mais comum de arte normanda nas igrejas?'];Qual é a forma mais comum de arte normanda nas igrejas?;0
573177ab05b4da19006bd1d7;['Que população indígena agora está praticamente extinta?'];Que população indígena agora está praticamente extinta?;1
56d367d259d6e414001462fa;['Qual show na Nova Zelândia foi a inspiração para o British Series Pop Idol?'];Qual show na Nova Zelândia foi a inspiração para o British Series Pop Idol?;1
5acd455207355d001abf3b88;['Quais sinais são baseados no princípio ABCD?'];Quais sinais são baseados no princípio ABCD?;0
56e032687aa994140058e357;['Em que formato os quadrinhos adultos começaram a ser publicados?'];Em que formato os quadrinhos adultos começaram a ser publicados?;1
5ad37006604f3c001a3fe241;['Em que ano o Bill C-60 falhou?'];Em que ano o Bill C-60 falhou?;0
573014c3a23a5019007fcd25;['Qual é o termo que se refere às áreas onde a radiação das antenas é zero?'];Qual é o termo que se refere às áreas onde a radiação das antenas é zero?;1
56e19a3ee3433e1400422ff8;['Quando homens perde / n /, torna-se qual palavra?'];Quando homens perde / n /, torna-se qual palavra?;1
56f9052e9e9bad19000a07e7;['Para que esses recursos são coletados?'];Para que esses recursos são coletados?;1
5a774ac42d6d7f001a4a9fb2;['Quantos jornais existem na Espanha?'];Quantos jornais existem na Espanha?;0
5acf6cd977cf76001a684df8;['Qual é a temperatura média anual?'];Qual é a temperatura média anual?;0
5727bce93acd2414000deb0f;['Em que ano a União Soviética foi dissolvida?'];Em que ano a União Soviética foi dissolvida?;1
5a81cbef31013a001a334ee5;['O que os grupos de quocientes descrevem sozinhos?'];O que os grupos de quocientes descrevem sozinhos?;0
570c02e4ec8fbc190045bc17;['O que mais tarde é adicionado ao desembarque por ginastas avançadas?'];O que mais tarde é adicionado ao desembarque por ginastas avançadas?;1
56cda75062d2951400fa67c5;['Quais sites deram à Wii a pontuação de Twilight Princess de 95% e 95?'];Quais sites deram à Wii a pontuação de Twilight Princess de 95% e 95?;1
5731322905b4da19006bce90;['Que cor os oficiais da dinastia Song usavam na sexta posição?'];Que cor os oficiais da dinastia Song usavam na sexta posição?;1
5ad29277d7d075001a429ab8;['Quando foi formada oficialmente a Grécia que conhecemos hoje?'];Quando foi formada oficialmente a Grécia que conhecemos hoje?;0
5727ff303acd2414000df1b7;['Onde está listada a principal missão do Banco Central Europeu?'];Onde está listada a principal missão do Banco Central Europeu?;1
572807b82ca10214002d9c03;['USB conecta o que?'];USB conecta o que?;1
570e1f340dc6ce1900204dcb;['Quem está interessado nos efeitos do ambiente hostil sobre os seres humanos?'];Quem está interessado nos efeitos do ambiente hostil sobre os seres humanos?;1
56e85fee00c9c71400d77671;['Qual é o idioma oficial de Berna?'];Qual é o idioma oficial de Berna?;1
56f6f1073d8e2e1400e372d0;['O que permitiu aos músicos clássicos tocar música de muitos séculos atrás?'];O que permitiu aos músicos clássicos tocar música de muitos séculos atrás?;1
5ad154fd645df0001a2d17ca;['Em que ano Sergei Bulgakov participou do Segundo Concílio de Nicéia?'];Em que ano Sergei Bulgakov participou do Segundo Concílio de Nicéia?;0
5acd414c07355d001abf3a96;['Qual é a precisão não calibrada do sistema de segunda geração BeiDou?'];Qual é a precisão não calibrada do sistema de segunda geração BeiDou?;0
5726def0f1498d1400e8ee34;['O que suporta 48.027 caracteres?'];O que suporta 48.027 caracteres?;1
572ed5ccdfa6aa1500f8d429;['Qual foi o resultado do enfraquecimento da Prússia e da Áustria?'];Qual foi o resultado do enfraquecimento da Prússia e da Áustria?;1
5709aacc200fba1400368242;['Por que a NCAZ foi fundada?'];Por que a NCAZ foi fundada?;1
56f95a919b226e1400dd1390;['O que os japoneses ocuparam em 30 de setembro de 1914?'];O que os japoneses ocuparam em 30 de setembro de 1914?;1
5731ae300fdd8d15006c643f;['Que ato sozinho tinha poder no pensamento romano?'];Que ato sozinho tinha poder no pensamento romano?;1
56cffcf3234ae51400d9c20f;['Quantas músicas polonesas de Chopin Liszt transliterou para piano?'];Quantas músicas polonesas de Chopin Liszt transliterou para piano?;1
5ace129332bba1001ae49a47;['Que definição das montanhas permanece constante?'];Que definição das montanhas permanece constante?;0
5aceded532bba1001ae4b7dd;['Quem primeiro pesquisou a observação original de Netuno?'];Quem primeiro pesquisou a observação original de Netuno?;0
57265e97708984140094c3c5;['Como os cestídeos nadam?'];Como os cestídeos nadam?;1
5a668029f038b7001ab0bee6;['O que envolve codificar informações usando menos bits que a codificação de canal?'];O que envolve codificar informações usando menos bits que a codificação de canal?;0
5a6b8d93a9e0c9001a4e9f78;['Que fração dos IMs é descoberta com testes de enzimas no sangue?'];Que fração dos IMs é descoberta com testes de enzimas no sangue?;0
5a7e349470df9f001a87555a;['Que reputação as traduções automáticas perdem?'];Que reputação as traduções automáticas perdem?;0
5aceb9df32bba1001ae4b1e3;['Onde a Gaul não está localizada atualmente?'];Onde a Gaul não está localizada atualmente?;0
570d4876b3d812140066d63a;['Que vantagens alemãs foram percebidas por outros países depois?'];Que vantagens alemãs foram percebidas por outros países depois?;1
572ebe14cb0c0d14000f14f0;"['Qual termo o Alcorão usa para si significa ""notícias""?']";"Qual termo o Alcorão usa para si significa ""notícias""?";1
5acd6fb407355d001abf4226;['De que tipo de porta-aviões essas conversões de navios deram origem em 1972?'];De que tipo de porta-aviões essas conversões de navios deram origem em 1972?;0
57351665acc1501500bac3f7;['A caça tem um impacto financeiro significativo em que país?'];A caça tem um impacto financeiro significativo em que país?;1
5726f28b5951b619008f8326;['Que outro fator é relevante para o princípio da exclusão competitiva?'];Que outro fator é relevante para o princípio da exclusão competitiva?;1
5a35d653788daf001a5f86a1;['O que são botões curtos e redondos?'];O que são botões curtos e redondos?;0
5a8308fde60761001a2eb320;['O que um agente infeccioso deve evitar para causar doenças?'];O que um agente infeccioso deve evitar para causar doenças?;0
56df4ae18bc80c19004e4a22;['O UNFPA foi originalmente administrado por qual órgão da ONU?'];O UNFPA foi originalmente administrado por qual órgão da ONU?;1
56e1e388e3433e14004231e9;['Como é essa distinção?'];Como é essa distinção?;1
5ad2463dd7d075001a428ae6;['Quem desenvolveu uma ordem em que seus membros tinham uma espiritualidade homogênea?'];Quem desenvolveu uma ordem em que seus membros tinham uma espiritualidade homogênea?;0
56f719c23d8e2e1400e37354;['Uma parte reservadora de um tratado pode incluir uma declaração que tente fazer o que com suas obrigações legais ou seus efeitos?'];Uma parte reservadora de um tratado pode incluir uma declaração que tente fazer o que com suas obrigações legais ou seus efeitos?;1
572693fddd62a815002e8a16;['Como o holandês tem muitos sons de vogal e palavras compostas, o que ocorre frequentemente na ortografia holandesa?'];Como o holandês tem muitos sons de vogal e palavras compostas, o que ocorre frequentemente na ortografia holandesa?;1
5acf6d3877cf76001a684e06;['Com que estilo de quadrinhos o Japão tinha uma longa história antes da Primeira Guerra Mundial?'];Com que estilo de quadrinhos o Japão tinha uma longa história antes da Primeira Guerra Mundial?;0
56d07602234ae51400d9c2f4;['Quais são as três jóias da tradição budista?'];Quais são as três jóias da tradição budista?;1
572997463f37b319004784c0;['Que inseto pode andar na superfície da água?'];Que inseto pode andar na superfície da água?;1
5a544d4c134fea001a0e1702;['Quais são as duas denominações marginais do Islã?'];Quais são as duas denominações marginais do Islã?;0
56e114f2e3433e1400422ba6;['Qual é o nome da península em que Boston foi fundada?'];Qual é o nome da península em que Boston foi fundada?;1
5ad22892d7d075001a428563;['Quem liderou a Loteria Nacional em 1995?'];Quem liderou a Loteria Nacional em 1995?;0
5726d752dd62a815002e9211;['O estudo de 2008 relacionado à morte de Napoleão constatou que os cabelos coletados dos cabelos de Napoleão, assim como de sua família e contemporâneos, tinham níveis de arsênico aproximadamente quantas vezes maiores que as médias atuais?'];O estudo de 2008 relacionado à morte de Napoleão constatou que os cabelos coletados dos cabelos de Napoleão, assim como de sua família e contemporâneos, tinham níveis de arsênico aproximadamente quantas vezes maiores que as médias atuais?;1
5725c0c789a1e219009abdeb;['Em que estilo são mobiliadas muitas das salas de recepção menores?'];Em que estilo são mobiliadas muitas das salas de recepção menores?;1
5726856d708984140094c8d0;['Os Cubs tinham uma afiliação de classe menor na Classe A em duas ocasiões com quem?'];Os Cubs tinham uma afiliação de classe menor na Classe A em duas ocasiões com quem?;1
5728b510ff5b5019007da51a;['Qual é o nome do clube de futebol em Paris?'];Qual é o nome do clube de futebol em Paris?;1
572a80b8111d821400f38b70;['Em que sistema de governo Miami opera?'];Em que sistema de governo Miami opera?;1
