Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_16	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do produto incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_16	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do produto incompleto ?
Qual era o nome do produto incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_16	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do produto incompleto ?
Qual	PRON	0	5a8c3316fd22b3001a8d8643_pert_17	5a8c3316fd22b3001a8d8643	0	0	0	0	0	Qual era o nome do número incompleto ?
era	AUX	0	5a8c3316fd22b3001a8d8643_pert_17	5a8c3316fd22b3001a8d8643	0	0	1	0	0	Qual era o nome do número incompleto ?
o	DET	0	5a8c3316fd22b3001a8d8643_pert_17	5a8c3316fd22b3001a8d8643	0	0	2	0	0	Qual era o nome do número incompleto ?
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_17	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do número incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_17	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do número incompleto ?
número	NOUN	0	5a8c3316fd22b3001a8d8643_pert_17	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do número incompleto ?
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_17	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do número incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_17	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do número incompleto ?
Qual era o nome do número incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_17	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do número incompleto ?
Qual	PRON	0	5a8c3316fd22b3001a8d8643_pert_18	5a8c3316fd22b3001a8d8643	0	0	0	0	0	Qual era o nome do livro incompleto ?
era	AUX	0	5a8c3316fd22b3001a8d8643_pert_18	5a8c3316fd22b3001a8d8643	0	0	1	0	0	Qual era o nome do livro incompleto ?
o	DET	0	5a8c3316fd22b3001a8d8643_pert_18	5a8c3316fd22b3001a8d8643	0	0	2	0	0	Qual era o nome do livro incompleto ?
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_18	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do livro incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_18	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do livro incompleto ?
livro	NOUN	0	5a8c3316fd22b3001a8d8643_pert_18	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do livro incompleto ?
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_18	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do livro incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_18	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do livro incompleto ?
Qual era o nome do livro incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_18	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do livro incompleto ?
Qual	PRON	0	5a8c3316fd22b3001a8d8643_pert_19	5a8c3316fd22b3001a8d8643	0	0	0	0	0	Qual era o nome do endereço incompleto ?
era	AUX	0	5a8c3316fd22b3001a8d8643_pert_19	5a8c3316fd22b3001a8d8643	0	0	1	0	0	Qual era o nome do endereço incompleto ?
o	DET	0	5a8c3316fd22b3001a8d8643_pert_19	5a8c3316fd22b3001a8d8643	0	0	2	0	0	Qual era o nome do endereço incompleto ?
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_19	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do endereço incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_19	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do endereço incompleto ?
endereço	NOUN	0	5a8c3316fd22b3001a8d8643_pert_19	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do endereço incompleto ?
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_19	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do endereço incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_19	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do endereço incompleto ?
Qual era o nome do endereço incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_19	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do endereço incompleto ?
