Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
se	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_13	ee17827309224fa8acfb23a05e2fa853	0	0	2	157	Em que se refere as responsabilidades do analista de sistemas ?
refere	VERB	0	ee17827309224fa8acfb23a05e2fa853_pert_13	ee17827309224fa8acfb23a05e2fa853	0	1	3	158	Em que se refere as responsabilidades do analista de sistemas ?
as	DET	0	ee17827309224fa8acfb23a05e2fa853_pert_13	ee17827309224fa8acfb23a05e2fa853	0	0	4	159	Em que se refere as responsabilidades do analista de sistemas ?
responsabilidades	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_13	ee17827309224fa8acfb23a05e2fa853	0	0	5	160	Em que se refere as responsabilidades do analista de sistemas ?
do	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_13	ee17827309224fa8acfb23a05e2fa853	0	0	6	161	Em que se refere as responsabilidades do analista de sistemas ?
analista	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_13	ee17827309224fa8acfb23a05e2fa853	0	0	7	162	Em que se refere as responsabilidades do analista de sistemas ?
de	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_13	ee17827309224fa8acfb23a05e2fa853	0	0	8	163	Em que se refere as responsabilidades do analista de sistemas ?
sistemas	NOUN	0	ee17827309224fa8acfb23a05e2fa853_pert_13	ee17827309224fa8acfb23a05e2fa853	0	0	9	164	Em que se refere as responsabilidades do analista de sistemas ?
?	PUNCT	0	ee17827309224fa8acfb23a05e2fa853_pert_13	ee17827309224fa8acfb23a05e2fa853	0	0	10		Em que se refere as responsabilidades do analista de sistemas ?
Em	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_14	ee17827309224fa8acfb23a05e2fa853	0	0	0	166	Em que se divide as responsabilidades do analista de sistemas ?
que	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_14	ee17827309224fa8acfb23a05e2fa853	0	0	1	167	Em que se divide as responsabilidades do analista de sistemas ?
se	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_14	ee17827309224fa8acfb23a05e2fa853	0	0	2	168	Em que se divide as responsabilidades do analista de sistemas ?
divide	VERB	0	ee17827309224fa8acfb23a05e2fa853_pert_14	ee17827309224fa8acfb23a05e2fa853	0	1	3	169	Em que se divide as responsabilidades do analista de sistemas ?
as	DET	0	ee17827309224fa8acfb23a05e2fa853_pert_14	ee17827309224fa8acfb23a05e2fa853	0	0	4	170	Em que se divide as responsabilidades do analista de sistemas ?
responsabilidades	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_14	ee17827309224fa8acfb23a05e2fa853	0	0	5	171	Em que se divide as responsabilidades do analista de sistemas ?
do	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_14	ee17827309224fa8acfb23a05e2fa853	0	0	6	172	Em que se divide as responsabilidades do analista de sistemas ?
analista	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_14	ee17827309224fa8acfb23a05e2fa853	0	0	7	173	Em que se divide as responsabilidades do analista de sistemas ?
de	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_14	ee17827309224fa8acfb23a05e2fa853	0	0	8	174	Em que se divide as responsabilidades do analista de sistemas ?
sistemas	NOUN	0	ee17827309224fa8acfb23a05e2fa853_pert_14	ee17827309224fa8acfb23a05e2fa853	0	0	9	175	Em que se divide as responsabilidades do analista de sistemas ?
?	PUNCT	0	ee17827309224fa8acfb23a05e2fa853_pert_14	ee17827309224fa8acfb23a05e2fa853	0	0	10		Em que se divide as responsabilidades do analista de sistemas ?
Em	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_15	ee17827309224fa8acfb23a05e2fa853	0	0	0	177	Em que se encontra as responsabilidades do analista de sistemas ?
que	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_15	ee17827309224fa8acfb23a05e2fa853	0	0	1	178	Em que se encontra as responsabilidades do analista de sistemas ?
se	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_15	ee17827309224fa8acfb23a05e2fa853	0	0	2	179	Em que se encontra as responsabilidades do analista de sistemas ?
encontra	VERB	0	ee17827309224fa8acfb23a05e2fa853_pert_15	ee17827309224fa8acfb23a05e2fa853	0	1	3	180	Em que se encontra as responsabilidades do analista de sistemas ?
as	DET	0	ee17827309224fa8acfb23a05e2fa853_pert_15	ee17827309224fa8acfb23a05e2fa853	0	0	4	181	Em que se encontra as responsabilidades do analista de sistemas ?
responsabilidades	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_15	ee17827309224fa8acfb23a05e2fa853	0	0	5	182	Em que se encontra as responsabilidades do analista de sistemas ?
do	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_15	ee17827309224fa8acfb23a05e2fa853	0	0	6	183	Em que se encontra as responsabilidades do analista de sistemas ?
analista	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_15	ee17827309224fa8acfb23a05e2fa853	0	0	7	184	Em que se encontra as responsabilidades do analista de sistemas ?
de	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_15	ee17827309224fa8acfb23a05e2fa853	0	0	8	185	Em que se encontra as responsabilidades do analista de sistemas ?
sistemas	NOUN	0	ee17827309224fa8acfb23a05e2fa853_pert_15	ee17827309224fa8acfb23a05e2fa853	0	0	9	186	Em que se encontra as responsabilidades do analista de sistemas ?
?	PUNCT	0	ee17827309224fa8acfb23a05e2fa853_pert_15	ee17827309224fa8acfb23a05e2fa853	0	0	10		Em que se encontra as responsabilidades do analista de sistemas ?
Em	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_16	ee17827309224fa8acfb23a05e2fa853	0	0	0	188	Em que se apresentam as responsabilidades do analista de sistemas ?
que	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_16	ee17827309224fa8acfb23a05e2fa853	0	0	1	189	Em que se apresentam as responsabilidades do analista de sistemas ?
se	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_16	ee17827309224fa8acfb23a05e2fa853	0	0	2	190	Em que se apresentam as responsabilidades do analista de sistemas ?
apresentam	VERB	0	ee17827309224fa8acfb23a05e2fa853_pert_16	ee17827309224fa8acfb23a05e2fa853	0	1	3	191	Em que se apresentam as responsabilidades do analista de sistemas ?
as	DET	0	ee17827309224fa8acfb23a05e2fa853_pert_16	ee17827309224fa8acfb23a05e2fa853	0	0	4	192	Em que se apresentam as responsabilidades do analista de sistemas ?
responsabilidades	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_16	ee17827309224fa8acfb23a05e2fa853	0	0	5	193	Em que se apresentam as responsabilidades do analista de sistemas ?
do	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_16	ee17827309224fa8acfb23a05e2fa853	0	0	6	194	Em que se apresentam as responsabilidades do analista de sistemas ?
analista	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_16	ee17827309224fa8acfb23a05e2fa853	0	0	7	195	Em que se apresentam as responsabilidades do analista de sistemas ?
de	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_16	ee17827309224fa8acfb23a05e2fa853	0	0	8	196	Em que se apresentam as responsabilidades do analista de sistemas ?
sistemas	NOUN	0	ee17827309224fa8acfb23a05e2fa853_pert_16	ee17827309224fa8acfb23a05e2fa853	0	0	9	197	Em que se apresentam as responsabilidades do analista de sistemas ?
?	PUNCT	0	ee17827309224fa8acfb23a05e2fa853_pert_16	ee17827309224fa8acfb23a05e2fa853	0	0	10		Em que se apresentam as responsabilidades do analista de sistemas ?
Em	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_17	ee17827309224fa8acfb23a05e2fa853	0	0	0	199	Em que se consistem as responsabilidades do analista de sistemas ?
que	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_17	ee17827309224fa8acfb23a05e2fa853	0	0	1	200	Em que se consistem as responsabilidades do analista de sistemas ?
se	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_17	ee17827309224fa8acfb23a05e2fa853	0	0	2	201	Em que se consistem as responsabilidades do analista de sistemas ?
consistem	VERB	0	ee17827309224fa8acfb23a05e2fa853_pert_17	ee17827309224fa8acfb23a05e2fa853	0	1	3	202	Em que se consistem as responsabilidades do analista de sistemas ?
as	DET	0	ee17827309224fa8acfb23a05e2fa853_pert_17	ee17827309224fa8acfb23a05e2fa853	0	0	4	203	Em que se consistem as responsabilidades do analista de sistemas ?
responsabilidades	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_17	ee17827309224fa8acfb23a05e2fa853	0	0	5	204	Em que se consistem as responsabilidades do analista de sistemas ?
do	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_17	ee17827309224fa8acfb23a05e2fa853	0	0	6	205	Em que se consistem as responsabilidades do analista de sistemas ?
analista	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_17	ee17827309224fa8acfb23a05e2fa853	0	0	7	206	Em que se consistem as responsabilidades do analista de sistemas ?
de	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_17	ee17827309224fa8acfb23a05e2fa853	0	0	8	207	Em que se consistem as responsabilidades do analista de sistemas ?
sistemas	NOUN	0	ee17827309224fa8acfb23a05e2fa853_pert_17	ee17827309224fa8acfb23a05e2fa853	0	0	9	208	Em que se consistem as responsabilidades do analista de sistemas ?
?	PUNCT	0	ee17827309224fa8acfb23a05e2fa853_pert_17	ee17827309224fa8acfb23a05e2fa853	0	0	10		Em que se consistem as responsabilidades do analista de sistemas ?
Em	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_18	ee17827309224fa8acfb23a05e2fa853	0	0	0	210	Em que se situa as responsabilidades do analista de sistemas ?
que	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_18	ee17827309224fa8acfb23a05e2fa853	0	0	1	211	Em que se situa as responsabilidades do analista de sistemas ?
se	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_18	ee17827309224fa8acfb23a05e2fa853	0	0	2	212	Em que se situa as responsabilidades do analista de sistemas ?
situa	VERB	0	ee17827309224fa8acfb23a05e2fa853_pert_18	ee17827309224fa8acfb23a05e2fa853	0	1	3	213	Em que se situa as responsabilidades do analista de sistemas ?
as	DET	0	ee17827309224fa8acfb23a05e2fa853_pert_18	ee17827309224fa8acfb23a05e2fa853	0	0	4	214	Em que se situa as responsabilidades do analista de sistemas ?
responsabilidades	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_18	ee17827309224fa8acfb23a05e2fa853	0	0	5	215	Em que se situa as responsabilidades do analista de sistemas ?
do	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_18	ee17827309224fa8acfb23a05e2fa853	0	0	6	216	Em que se situa as responsabilidades do analista de sistemas ?
analista	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_18	ee17827309224fa8acfb23a05e2fa853	0	0	7	217	Em que se situa as responsabilidades do analista de sistemas ?
de	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_18	ee17827309224fa8acfb23a05e2fa853	0	0	8	218	Em que se situa as responsabilidades do analista de sistemas ?
sistemas	NOUN	0	ee17827309224fa8acfb23a05e2fa853_pert_18	ee17827309224fa8acfb23a05e2fa853	0	0	9	219	Em que se situa as responsabilidades do analista de sistemas ?
?	PUNCT	0	ee17827309224fa8acfb23a05e2fa853_pert_18	ee17827309224fa8acfb23a05e2fa853	0	0	10		Em que se situa as responsabilidades do analista de sistemas ?
Em	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_19	ee17827309224fa8acfb23a05e2fa853	0	0	0	221	Em que se apoia as responsabilidades do analista de sistemas ?
que	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_19	ee17827309224fa8acfb23a05e2fa853	0	0	1	222	Em que se apoia as responsabilidades do analista de sistemas ?
se	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_19	ee17827309224fa8acfb23a05e2fa853	0	0	2	223	Em que se apoia as responsabilidades do analista de sistemas ?
apoia	VERB	0	ee17827309224fa8acfb23a05e2fa853_pert_19	ee17827309224fa8acfb23a05e2fa853	0	1	3	224	Em que se apoia as responsabilidades do analista de sistemas ?
as	DET	0	ee17827309224fa8acfb23a05e2fa853_pert_19	ee17827309224fa8acfb23a05e2fa853	0	0	4	225	Em que se apoia as responsabilidades do analista de sistemas ?
responsabilidades	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_19	ee17827309224fa8acfb23a05e2fa853	0	0	5	226	Em que se apoia as responsabilidades do analista de sistemas ?
do	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_19	ee17827309224fa8acfb23a05e2fa853	0	0	6	227	Em que se apoia as responsabilidades do analista de sistemas ?
analista	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_19	ee17827309224fa8acfb23a05e2fa853	0	0	7	228	Em que se apoia as responsabilidades do analista de sistemas ?
de	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_19	ee17827309224fa8acfb23a05e2fa853	0	0	8	229	Em que se apoia as responsabilidades do analista de sistemas ?
sistemas	NOUN	0	ee17827309224fa8acfb23a05e2fa853_pert_19	ee17827309224fa8acfb23a05e2fa853	0	0	9	230	Em que se apoia as responsabilidades do analista de sistemas ?
?	PUNCT	0	ee17827309224fa8acfb23a05e2fa853_pert_19	ee17827309224fa8acfb23a05e2fa853	0	0	10		Em que se apoia as responsabilidades do analista de sistemas ?
