Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
necessário	ADJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_8	ecefc6cb3cc44bef8c606567e8ae756b	0	0	3	130	0	0	O que é necessário apresentar para iniciar a participação em um evento ?
apresentar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_8	ecefc6cb3cc44bef8c606567e8ae756b	0	0	4	131	0	0	O que é necessário apresentar para iniciar a participação em um evento ?
para	SCONJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_8	ecefc6cb3cc44bef8c606567e8ae756b	0	0	5	132	0	0	O que é necessário apresentar para iniciar a participação em um evento ?
iniciar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_8	ecefc6cb3cc44bef8c606567e8ae756b	0	1	6	133	0	0	O que é necessário apresentar para iniciar a participação em um evento ?
a	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_8	ecefc6cb3cc44bef8c606567e8ae756b	0	0	7	134	0	0	O que é necessário apresentar para iniciar a participação em um evento ?
participação	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_8	ecefc6cb3cc44bef8c606567e8ae756b	0	0	8	135	0	0	O que é necessário apresentar para iniciar a participação em um evento ?
em	ADP	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_8	ecefc6cb3cc44bef8c606567e8ae756b	0	0	9	136	0	0	O que é necessário apresentar para iniciar a participação em um evento ?
um	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_8	ecefc6cb3cc44bef8c606567e8ae756b	0	0	10	137	0	0	O que é necessário apresentar para iniciar a participação em um evento ?
evento	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_8	ecefc6cb3cc44bef8c606567e8ae756b	0	0	11	138	0	0	O que é necessário apresentar para iniciar a participação em um evento ?
?	PUNCT	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_8	ecefc6cb3cc44bef8c606567e8ae756b	0	0	12	139	0	0	O que é necessário apresentar para iniciar a participação em um evento ?
O que é necessário apresentar para iniciar a participação em um evento ?	['PRON', 'PRON', 'AUX', 'ADJ', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ecefc6cb3cc44bef8c606567e8ae756b_pert_8	ecefc6cb3cc44bef8c606567e8ae756b	0	-1	-1		1	2	O que é necessário apresentar para iniciar a participação em um evento ?
O	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_9	ecefc6cb3cc44bef8c606567e8ae756b	0	0	0	141	0	0	O que é necessário apresentar para facilitar a participação em um evento ?
que	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_9	ecefc6cb3cc44bef8c606567e8ae756b	0	0	1	142	0	0	O que é necessário apresentar para facilitar a participação em um evento ?
é	AUX	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_9	ecefc6cb3cc44bef8c606567e8ae756b	0	0	2	143	0	0	O que é necessário apresentar para facilitar a participação em um evento ?
necessário	ADJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_9	ecefc6cb3cc44bef8c606567e8ae756b	0	0	3	144	0	0	O que é necessário apresentar para facilitar a participação em um evento ?
apresentar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_9	ecefc6cb3cc44bef8c606567e8ae756b	0	0	4	145	0	0	O que é necessário apresentar para facilitar a participação em um evento ?
para	SCONJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_9	ecefc6cb3cc44bef8c606567e8ae756b	0	0	5	146	0	0	O que é necessário apresentar para facilitar a participação em um evento ?
facilitar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_9	ecefc6cb3cc44bef8c606567e8ae756b	0	1	6	147	0	0	O que é necessário apresentar para facilitar a participação em um evento ?
a	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_9	ecefc6cb3cc44bef8c606567e8ae756b	0	0	7	148	0	0	O que é necessário apresentar para facilitar a participação em um evento ?
participação	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_9	ecefc6cb3cc44bef8c606567e8ae756b	0	0	8	149	0	0	O que é necessário apresentar para facilitar a participação em um evento ?
em	ADP	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_9	ecefc6cb3cc44bef8c606567e8ae756b	0	0	9	150	0	0	O que é necessário apresentar para facilitar a participação em um evento ?
um	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_9	ecefc6cb3cc44bef8c606567e8ae756b	0	0	10	151	0	0	O que é necessário apresentar para facilitar a participação em um evento ?
evento	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_9	ecefc6cb3cc44bef8c606567e8ae756b	0	0	11	152	0	0	O que é necessário apresentar para facilitar a participação em um evento ?
?	PUNCT	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_9	ecefc6cb3cc44bef8c606567e8ae756b	0	0	12	153	0	0	O que é necessário apresentar para facilitar a participação em um evento ?
O que é necessário apresentar para facilitar a participação em um evento ?	['PRON', 'PRON', 'AUX', 'ADJ', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ecefc6cb3cc44bef8c606567e8ae756b_pert_9	ecefc6cb3cc44bef8c606567e8ae756b	0	-1	-1		1	2	O que é necessário apresentar para facilitar a participação em um evento ?
O	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_10	ecefc6cb3cc44bef8c606567e8ae756b	0	0	0	155	0	0	O que é necessário apresentar para ter a participação em um evento ?
que	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_10	ecefc6cb3cc44bef8c606567e8ae756b	0	0	1	156	0	0	O que é necessário apresentar para ter a participação em um evento ?
é	AUX	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_10	ecefc6cb3cc44bef8c606567e8ae756b	0	0	2	157	0	0	O que é necessário apresentar para ter a participação em um evento ?
necessário	ADJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_10	ecefc6cb3cc44bef8c606567e8ae756b	0	0	3	158	0	0	O que é necessário apresentar para ter a participação em um evento ?
apresentar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_10	ecefc6cb3cc44bef8c606567e8ae756b	0	0	4	159	0	0	O que é necessário apresentar para ter a participação em um evento ?
para	SCONJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_10	ecefc6cb3cc44bef8c606567e8ae756b	0	0	5	160	0	0	O que é necessário apresentar para ter a participação em um evento ?
ter	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_10	ecefc6cb3cc44bef8c606567e8ae756b	0	1	6	161	0	0	O que é necessário apresentar para ter a participação em um evento ?
a	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_10	ecefc6cb3cc44bef8c606567e8ae756b	0	0	7	162	0	0	O que é necessário apresentar para ter a participação em um evento ?
participação	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_10	ecefc6cb3cc44bef8c606567e8ae756b	0	0	8	163	0	0	O que é necessário apresentar para ter a participação em um evento ?
em	ADP	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_10	ecefc6cb3cc44bef8c606567e8ae756b	0	0	9	164	0	0	O que é necessário apresentar para ter a participação em um evento ?
um	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_10	ecefc6cb3cc44bef8c606567e8ae756b	0	0	10	165	0	0	O que é necessário apresentar para ter a participação em um evento ?
evento	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_10	ecefc6cb3cc44bef8c606567e8ae756b	0	0	11	166	0	0	O que é necessário apresentar para ter a participação em um evento ?
?	PUNCT	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_10	ecefc6cb3cc44bef8c606567e8ae756b	0	0	12	167	0	0	O que é necessário apresentar para ter a participação em um evento ?
O que é necessário apresentar para ter a participação em um evento ?	['PRON', 'PRON', 'AUX', 'ADJ', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ecefc6cb3cc44bef8c606567e8ae756b_pert_10	ecefc6cb3cc44bef8c606567e8ae756b	0	-1	-1		1	2	O que é necessário apresentar para ter a participação em um evento ?
O	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_11	ecefc6cb3cc44bef8c606567e8ae756b	0	0	0	169	0	0	O que é necessário apresentar para realizar a participação em um evento ?
que	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_11	ecefc6cb3cc44bef8c606567e8ae756b	0	0	1	170	0	0	O que é necessário apresentar para realizar a participação em um evento ?
é	AUX	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_11	ecefc6cb3cc44bef8c606567e8ae756b	0	0	2	171	0	0	O que é necessário apresentar para realizar a participação em um evento ?
necessário	ADJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_11	ecefc6cb3cc44bef8c606567e8ae756b	0	0	3	172	0	0	O que é necessário apresentar para realizar a participação em um evento ?
apresentar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_11	ecefc6cb3cc44bef8c606567e8ae756b	0	0	4	173	0	0	O que é necessário apresentar para realizar a participação em um evento ?
para	SCONJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_11	ecefc6cb3cc44bef8c606567e8ae756b	0	0	5	174	0	0	O que é necessário apresentar para realizar a participação em um evento ?
realizar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_11	ecefc6cb3cc44bef8c606567e8ae756b	0	1	6	175	0	0	O que é necessário apresentar para realizar a participação em um evento ?
a	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_11	ecefc6cb3cc44bef8c606567e8ae756b	0	0	7	176	0	0	O que é necessário apresentar para realizar a participação em um evento ?
participação	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_11	ecefc6cb3cc44bef8c606567e8ae756b	0	0	8	177	0	0	O que é necessário apresentar para realizar a participação em um evento ?
em	ADP	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_11	ecefc6cb3cc44bef8c606567e8ae756b	0	0	9	178	0	0	O que é necessário apresentar para realizar a participação em um evento ?
um	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_11	ecefc6cb3cc44bef8c606567e8ae756b	0	0	10	179	0	0	O que é necessário apresentar para realizar a participação em um evento ?
evento	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_11	ecefc6cb3cc44bef8c606567e8ae756b	0	0	11	180	0	0	O que é necessário apresentar para realizar a participação em um evento ?
?	PUNCT	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_11	ecefc6cb3cc44bef8c606567e8ae756b	0	0	12	181	0	0	O que é necessário apresentar para realizar a participação em um evento ?
O que é necessário apresentar para realizar a participação em um evento ?	['PRON', 'PRON', 'AUX', 'ADJ', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ecefc6cb3cc44bef8c606567e8ae756b_pert_11	ecefc6cb3cc44bef8c606567e8ae756b	0	-1	-1		1	2	O que é necessário apresentar para realizar a participação em um evento ?
O	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_12	ecefc6cb3cc44bef8c606567e8ae756b	0	0	0	183	0	0	O que é necessário apresentar para conquistar a participação em um evento ?
que	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_12	ecefc6cb3cc44bef8c606567e8ae756b	0	0	1	184	0	0	O que é necessário apresentar para conquistar a participação em um evento ?
é	AUX	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_12	ecefc6cb3cc44bef8c606567e8ae756b	0	0	2	185	0	0	O que é necessário apresentar para conquistar a participação em um evento ?
necessário	ADJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_12	ecefc6cb3cc44bef8c606567e8ae756b	0	0	3	186	0	0	O que é necessário apresentar para conquistar a participação em um evento ?
apresentar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_12	ecefc6cb3cc44bef8c606567e8ae756b	0	0	4	187	0	0	O que é necessário apresentar para conquistar a participação em um evento ?
para	SCONJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_12	ecefc6cb3cc44bef8c606567e8ae756b	0	0	5	188	0	0	O que é necessário apresentar para conquistar a participação em um evento ?
conquistar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_12	ecefc6cb3cc44bef8c606567e8ae756b	0	1	6	189	0	0	O que é necessário apresentar para conquistar a participação em um evento ?
a	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_12	ecefc6cb3cc44bef8c606567e8ae756b	0	0	7	190	0	0	O que é necessário apresentar para conquistar a participação em um evento ?
participação	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_12	ecefc6cb3cc44bef8c606567e8ae756b	0	0	8	191	0	0	O que é necessário apresentar para conquistar a participação em um evento ?
em	ADP	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_12	ecefc6cb3cc44bef8c606567e8ae756b	0	0	9	192	0	0	O que é necessário apresentar para conquistar a participação em um evento ?
um	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_12	ecefc6cb3cc44bef8c606567e8ae756b	0	0	10	193	0	0	O que é necessário apresentar para conquistar a participação em um evento ?
evento	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_12	ecefc6cb3cc44bef8c606567e8ae756b	0	0	11	194	0	0	O que é necessário apresentar para conquistar a participação em um evento ?
?	PUNCT	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_12	ecefc6cb3cc44bef8c606567e8ae756b	0	0	12	195	0	0	O que é necessário apresentar para conquistar a participação em um evento ?
O que é necessário apresentar para conquistar a participação em um evento ?	['PRON', 'PRON', 'AUX', 'ADJ', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ecefc6cb3cc44bef8c606567e8ae756b_pert_12	ecefc6cb3cc44bef8c606567e8ae756b	0	-1	-1		1	2	O que é necessário apresentar para conquistar a participação em um evento ?
O	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_13	ecefc6cb3cc44bef8c606567e8ae756b	0	0	0	197	0	0	O que é necessário apresentar para organizar a participação em um evento ?
que	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_13	ecefc6cb3cc44bef8c606567e8ae756b	0	0	1	198	0	0	O que é necessário apresentar para organizar a participação em um evento ?
é	AUX	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_13	ecefc6cb3cc44bef8c606567e8ae756b	0	0	2	199	0	0	O que é necessário apresentar para organizar a participação em um evento ?
necessário	ADJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_13	ecefc6cb3cc44bef8c606567e8ae756b	0	0	3	200	0	0	O que é necessário apresentar para organizar a participação em um evento ?
apresentar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_13	ecefc6cb3cc44bef8c606567e8ae756b	0	0	4	201	0	0	O que é necessário apresentar para organizar a participação em um evento ?
para	SCONJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_13	ecefc6cb3cc44bef8c606567e8ae756b	0	0	5	202	0	0	O que é necessário apresentar para organizar a participação em um evento ?
organizar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_13	ecefc6cb3cc44bef8c606567e8ae756b	0	1	6	203	0	0	O que é necessário apresentar para organizar a participação em um evento ?
a	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_13	ecefc6cb3cc44bef8c606567e8ae756b	0	0	7	204	0	0	O que é necessário apresentar para organizar a participação em um evento ?
participação	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_13	ecefc6cb3cc44bef8c606567e8ae756b	0	0	8	205	0	0	O que é necessário apresentar para organizar a participação em um evento ?
em	ADP	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_13	ecefc6cb3cc44bef8c606567e8ae756b	0	0	9	206	0	0	O que é necessário apresentar para organizar a participação em um evento ?
um	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_13	ecefc6cb3cc44bef8c606567e8ae756b	0	0	10	207	0	0	O que é necessário apresentar para organizar a participação em um evento ?
evento	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_13	ecefc6cb3cc44bef8c606567e8ae756b	0	0	11	208	0	0	O que é necessário apresentar para organizar a participação em um evento ?
?	PUNCT	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_13	ecefc6cb3cc44bef8c606567e8ae756b	0	0	12	209	0	0	O que é necessário apresentar para organizar a participação em um evento ?
O que é necessário apresentar para organizar a participação em um evento ?	['PRON', 'PRON', 'AUX', 'ADJ', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ecefc6cb3cc44bef8c606567e8ae756b_pert_13	ecefc6cb3cc44bef8c606567e8ae756b	0	-1	-1		1	2	O que é necessário apresentar para organizar a participação em um evento ?
O	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_14	ecefc6cb3cc44bef8c606567e8ae756b	0	0	0	211	0	0	O que é necessário apresentar para estimular a participação em um evento ?
que	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_14	ecefc6cb3cc44bef8c606567e8ae756b	0	0	1	212	0	0	O que é necessário apresentar para estimular a participação em um evento ?
é	AUX	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_14	ecefc6cb3cc44bef8c606567e8ae756b	0	0	2	213	0	0	O que é necessário apresentar para estimular a participação em um evento ?
necessário	ADJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_14	ecefc6cb3cc44bef8c606567e8ae756b	0	0	3	214	0	0	O que é necessário apresentar para estimular a participação em um evento ?
apresentar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_14	ecefc6cb3cc44bef8c606567e8ae756b	0	0	4	215	0	0	O que é necessário apresentar para estimular a participação em um evento ?
para	SCONJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_14	ecefc6cb3cc44bef8c606567e8ae756b	0	0	5	216	0	0	O que é necessário apresentar para estimular a participação em um evento ?
estimular	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_14	ecefc6cb3cc44bef8c606567e8ae756b	0	1	6	217	0	0	O que é necessário apresentar para estimular a participação em um evento ?
a	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_14	ecefc6cb3cc44bef8c606567e8ae756b	0	0	7	218	0	0	O que é necessário apresentar para estimular a participação em um evento ?
participação	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_14	ecefc6cb3cc44bef8c606567e8ae756b	0	0	8	219	0	0	O que é necessário apresentar para estimular a participação em um evento ?
em	ADP	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_14	ecefc6cb3cc44bef8c606567e8ae756b	0	0	9	220	0	0	O que é necessário apresentar para estimular a participação em um evento ?
um	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_14	ecefc6cb3cc44bef8c606567e8ae756b	0	0	10	221	0	0	O que é necessário apresentar para estimular a participação em um evento ?
evento	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_14	ecefc6cb3cc44bef8c606567e8ae756b	0	0	11	222	0	0	O que é necessário apresentar para estimular a participação em um evento ?
?	PUNCT	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_14	ecefc6cb3cc44bef8c606567e8ae756b	0	0	12	223	0	0	O que é necessário apresentar para estimular a participação em um evento ?
O que é necessário apresentar para estimular a participação em um evento ?	['PRON', 'PRON', 'AUX', 'ADJ', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ecefc6cb3cc44bef8c606567e8ae756b_pert_14	ecefc6cb3cc44bef8c606567e8ae756b	0	-1	-1		1	2	O que é necessário apresentar para estimular a participação em um evento ?
O	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_15	ecefc6cb3cc44bef8c606567e8ae756b	0	0	0	225	0	0	O que é necessário apresentar para ganhar a participação em um evento ?
que	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_15	ecefc6cb3cc44bef8c606567e8ae756b	0	0	1	226	0	0	O que é necessário apresentar para ganhar a participação em um evento ?
é	AUX	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_15	ecefc6cb3cc44bef8c606567e8ae756b	0	0	2	227	0	0	O que é necessário apresentar para ganhar a participação em um evento ?
necessário	ADJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_15	ecefc6cb3cc44bef8c606567e8ae756b	0	0	3	228	0	0	O que é necessário apresentar para ganhar a participação em um evento ?
apresentar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_15	ecefc6cb3cc44bef8c606567e8ae756b	0	0	4	229	0	0	O que é necessário apresentar para ganhar a participação em um evento ?
para	SCONJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_15	ecefc6cb3cc44bef8c606567e8ae756b	0	0	5	230	0	0	O que é necessário apresentar para ganhar a participação em um evento ?
ganhar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_15	ecefc6cb3cc44bef8c606567e8ae756b	0	1	6	231	0	0	O que é necessário apresentar para ganhar a participação em um evento ?
a	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_15	ecefc6cb3cc44bef8c606567e8ae756b	0	0	7	232	0	0	O que é necessário apresentar para ganhar a participação em um evento ?
participação	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_15	ecefc6cb3cc44bef8c606567e8ae756b	0	0	8	233	0	0	O que é necessário apresentar para ganhar a participação em um evento ?
em	ADP	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_15	ecefc6cb3cc44bef8c606567e8ae756b	0	0	9	234	0	0	O que é necessário apresentar para ganhar a participação em um evento ?
um	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_15	ecefc6cb3cc44bef8c606567e8ae756b	0	0	10	235	0	0	O que é necessário apresentar para ganhar a participação em um evento ?
evento	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_15	ecefc6cb3cc44bef8c606567e8ae756b	0	0	11	236	0	0	O que é necessário apresentar para ganhar a participação em um evento ?
?	PUNCT	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_15	ecefc6cb3cc44bef8c606567e8ae756b	0	0	12	237	0	0	O que é necessário apresentar para ganhar a participação em um evento ?
O que é necessário apresentar para ganhar a participação em um evento ?	['PRON', 'PRON', 'AUX', 'ADJ', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ecefc6cb3cc44bef8c606567e8ae756b_pert_15	ecefc6cb3cc44bef8c606567e8ae756b	0	-1	-1		1	2	O que é necessário apresentar para ganhar a participação em um evento ?
O	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_16	ecefc6cb3cc44bef8c606567e8ae756b	0	0	0	239	0	0	O que é necessário apresentar para promover a participação em um evento ?
que	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_16	ecefc6cb3cc44bef8c606567e8ae756b	0	0	1	240	0	0	O que é necessário apresentar para promover a participação em um evento ?
é	AUX	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_16	ecefc6cb3cc44bef8c606567e8ae756b	0	0	2	241	0	0	O que é necessário apresentar para promover a participação em um evento ?
necessário	ADJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_16	ecefc6cb3cc44bef8c606567e8ae756b	0	0	3	242	0	0	O que é necessário apresentar para promover a participação em um evento ?
apresentar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_16	ecefc6cb3cc44bef8c606567e8ae756b	0	0	4	243	0	0	O que é necessário apresentar para promover a participação em um evento ?
para	SCONJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_16	ecefc6cb3cc44bef8c606567e8ae756b	0	0	5	244	0	0	O que é necessário apresentar para promover a participação em um evento ?
promover	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_16	ecefc6cb3cc44bef8c606567e8ae756b	0	1	6	245	0	0	O que é necessário apresentar para promover a participação em um evento ?
a	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_16	ecefc6cb3cc44bef8c606567e8ae756b	0	0	7	246	0	0	O que é necessário apresentar para promover a participação em um evento ?
participação	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_16	ecefc6cb3cc44bef8c606567e8ae756b	0	0	8	247	0	0	O que é necessário apresentar para promover a participação em um evento ?
em	ADP	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_16	ecefc6cb3cc44bef8c606567e8ae756b	0	0	9	248	0	0	O que é necessário apresentar para promover a participação em um evento ?
um	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_16	ecefc6cb3cc44bef8c606567e8ae756b	0	0	10	249	0	0	O que é necessário apresentar para promover a participação em um evento ?
evento	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_16	ecefc6cb3cc44bef8c606567e8ae756b	0	0	11	250	0	0	O que é necessário apresentar para promover a participação em um evento ?
?	PUNCT	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_16	ecefc6cb3cc44bef8c606567e8ae756b	0	0	12	251	0	0	O que é necessário apresentar para promover a participação em um evento ?
O que é necessário apresentar para promover a participação em um evento ?	['PRON', 'PRON', 'AUX', 'ADJ', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ecefc6cb3cc44bef8c606567e8ae756b_pert_16	ecefc6cb3cc44bef8c606567e8ae756b	0	-1	-1		1	2	O que é necessário apresentar para promover a participação em um evento ?
O	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_17	ecefc6cb3cc44bef8c606567e8ae756b	0	0	0	253	0	0	O que é necessário apresentar para definir a participação em um evento ?
que	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_17	ecefc6cb3cc44bef8c606567e8ae756b	0	0	1	254	0	0	O que é necessário apresentar para definir a participação em um evento ?
é	AUX	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_17	ecefc6cb3cc44bef8c606567e8ae756b	0	0	2	255	0	0	O que é necessário apresentar para definir a participação em um evento ?
necessário	ADJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_17	ecefc6cb3cc44bef8c606567e8ae756b	0	0	3	256	0	0	O que é necessário apresentar para definir a participação em um evento ?
apresentar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_17	ecefc6cb3cc44bef8c606567e8ae756b	0	0	4	257	0	0	O que é necessário apresentar para definir a participação em um evento ?
para	SCONJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_17	ecefc6cb3cc44bef8c606567e8ae756b	0	0	5	258	0	0	O que é necessário apresentar para definir a participação em um evento ?
