Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
pop	NOUN	0	6_pert_18	6	0	0	4	0	0	How to dump and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_18	6	0	0	5	0	0	How to dump and pop elements in a stack data structure ?
in	ADP	0	6_pert_18	6	0	0	6	0	0	How to dump and pop elements in a stack data structure ?
a	DET	0	6_pert_18	6	0	0	7	0	0	How to dump and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_18	6	0	0	8	0	0	How to dump and pop elements in a stack data structure ?
data	NOUN	0	6_pert_18	6	0	0	9	0	0	How to dump and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_18	6	0	0	10	0	0	How to dump and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_18	6	0	0	11	0	0	How to dump and pop elements in a stack data structure ?
19	['SCONJ', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_18	6	0	-1	-1	1	2	How to dump and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_19	6	0	0	0	0	0	How to bang and pop elements in a stack data structure ?
to	PART	0	6_pert_19	6	0	0	1	0	0	How to bang and pop elements in a stack data structure ?
bang	VERB	0	6_pert_19	6	0	1	2	0	0	How to bang and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_19	6	0	0	3	0	0	How to bang and pop elements in a stack data structure ?
pop	VERB	0	6_pert_19	6	0	0	4	0	0	How to bang and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_19	6	0	0	5	0	0	How to bang and pop elements in a stack data structure ?
in	ADP	0	6_pert_19	6	0	0	6	0	0	How to bang and pop elements in a stack data structure ?
a	DET	0	6_pert_19	6	0	0	7	0	0	How to bang and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_19	6	0	0	8	0	0	How to bang and pop elements in a stack data structure ?
data	NOUN	0	6_pert_19	6	0	0	9	0	0	How to bang and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_19	6	0	0	10	0	0	How to bang and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_19	6	0	0	11	0	0	How to bang and pop elements in a stack data structure ?
20	['SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_19	6	0	-1	-1	1	2	How to bang and pop elements in a stack data structure ?
