Sentença	Id	Origem	__next__	Classe
Como são apresentadas as operações de empilhar e desempilhar elementos em uma fila ?	17p0_pert_19	17p0		0
Como são implementadas as operações de enfileirar e desenfileirar elementos em uma pilha ?	18p0	18p0	358	1
Como são implementadas as operações de separar e desenfileirar elementos em uma pilha ?	18p0_pert_0	18p0	359	0
Como são implementadas as operações de juntar e desenfileirar elementos em uma pilha ?	18p0_pert_1	18p0	360	0
Como são implementadas as operações de retirar e desenfileirar elementos em uma pilha ?	18p0_pert_2	18p0	361	0
Como são implementadas as operações de carregar e desenfileirar elementos em uma pilha ?	18p0_pert_3	18p0	362	0
Como são implementadas as operações de remover e desenfileirar elementos em uma pilha ?	18p0_pert_4	18p0	363	0
Como são implementadas as operações de envolver e desenfileirar elementos em uma pilha ?	18p0_pert_5	18p0	364	0
Como são implementadas as operações de cortar e desenfileirar elementos em uma pilha ?	18p0_pert_6	18p0	365	0
Como são implementadas as operações de prender e desenfileirar elementos em uma pilha ?	18p0_pert_7	18p0	366	0
Como são implementadas as operações de capturar e desenfileirar elementos em uma pilha ?	18p0_pert_8	18p0	367	0
Como são implementadas as operações de localizar e desenfileirar elementos em uma pilha ?	18p0_pert_9	18p0	368	0
Como são implementadas as operações de transportar e desenfileirar elementos em uma pilha ?	18p0_pert_10	18p0	369	0
Como são implementadas as operações de transferir e desenfileirar elementos em uma pilha ?	18p0_pert_11	18p0	370	0
Como são implementadas as operações de ligar e desenfileirar elementos em uma pilha ?	18p0_pert_12	18p0	371	0
Como são implementadas as operações de incorporar e desenfileirar elementos em uma pilha ?	18p0_pert_13	18p0	372	0
Como são implementadas as operações de identificar e desenfileirar elementos em uma pilha ?	18p0_pert_14	18p0	373	0
Como são implementadas as operações de organizar e desenfileirar elementos em uma pilha ?	18p0_pert_15	18p0	374	0
Como são implementadas as operações de reunir e desenfileirar elementos em uma pilha ?	18p0_pert_16	18p0	375	0
Como são implementadas as operações de colar e desenfileirar elementos em uma pilha ?	18p0_pert_17	18p0	376	0
Como são implementadas as operações de montar e desenfileirar elementos em uma pilha ?	18p0_pert_18	18p0	377	0
Como são implementadas as operações de unir e desenfileirar elementos em uma pilha ?	18p0_pert_19	18p0		0
Em uma pilha a operação de enfileirar ocorre em qual extremidade ?	19p0	19p0	379	1
Em uma pilha a operação de carga ocorre em qual extremidade ?	19p0_pert_0	19p0	380	0
Em uma pilha a operação de alimentação ocorre em qual extremidade ?	19p0_pert_1	19p0	381	0
Em uma pilha a operação de saída ocorre em qual extremidade ?	19p0_pert_2	19p0	382	0
Em uma pilha a operação de montagem ocorre em qual extremidade ?	19p0_pert_3	19p0	383	0
Em uma pilha a operação de leitura ocorre em qual extremidade ?	19p0_pert_4	19p0	384	0
Em uma pilha a operação de ligação ocorre em qual extremidade ?	19p0_pert_5	19p0	385	0
Em uma pilha a operação de rotação ocorre em qual extremidade ?	19p0_pert_6	19p0	386	0
Em uma pilha a operação de expansão ocorre em qual extremidade ?	19p0_pert_7	19p0	387	0
Em uma pilha a operação de entrada ocorre em qual extremidade ?	19p0_pert_8	19p0	388	0
Em uma pilha a operação de escrita ocorre em qual extremidade ?	19p0_pert_9	19p0	389	0
Em uma pilha a operação de partida ocorre em qual extremidade ?	19p0_pert_10	19p0	390	0
Em uma pilha a operação de tensão ocorre em qual extremidade ?	19p0_pert_11	19p0	391	0
Em uma pilha a operação de pilha ocorre em qual extremidade ?	19p0_pert_12	19p0	392	0
Em uma pilha a operação de equilíbrio ocorre em qual extremidade ?	19p0_pert_13	19p0	393	0
Em uma pilha a operação de carregar ocorre em qual extremidade ?	19p0_pert_14	19p0	394	0
Em uma pilha a operação de condução ocorre em qual extremidade ?	19p0_pert_15	19p0	395	0
Em uma pilha a operação de aquecimento ocorre em qual extremidade ?	19p0_pert_16	19p0	396	0
Em uma pilha a operação de armazenamento ocorre em qual extremidade ?	19p0_pert_17	19p0	397	0
Em uma pilha a operação de operação ocorre em qual extremidade ?	19p0_pert_18	19p0	398	0
Em uma pilha a operação de potência ocorre em qual extremidade ?	19p0_pert_19	19p0		0
Em uma fila a operação de empilhar ocorre em qual extremidade ?	20p0	20p0	400	1
Em uma fila a operação de empilhar ocorre em qual extremidade ?	20p0_pert_0	20p0	401	0
Em uma fila a operação de empilhar acontece em qual extremidade ?	20p0_pert_1	20p0	402	0
Em uma fila a operação de empilhar é em qual extremidade ?	20p0_pert_2	20p0	403	0
Em uma fila a operação de empilhar começa em qual extremidade ?	20p0_pert_3	20p0	404	0
Em uma fila a operação de empilhar termina em qual extremidade ?	20p0_pert_4	20p0	405	0
Em uma fila a operação de empilhar está em qual extremidade ?	20p0_pert_5	20p0	406	0
Em uma fila a operação de empilhar inicia em qual extremidade ?	20p0_pert_6	20p0	407	0
Em uma fila a operação de empilhar será em qual extremidade ?	20p0_pert_7	20p0	408	0
Em uma fila a operação de empilhar fica em qual extremidade ?	20p0_pert_8	20p0	409	0
Em uma fila a operação de empilhar , em qual extremidade ?	20p0_pert_9	20p0	410	0
Em uma fila a operação de empilhar consiste em qual extremidade ?	20p0_pert_10	20p0	411	0
Em uma fila a operação de empilhar ocorreu em qual extremidade ?	20p0_pert_11	20p0	412	0
Em uma fila a operação de empilhar funciona em qual extremidade ?	20p0_pert_12	20p0	413	0
Em uma fila a operação de empilhar resulta em qual extremidade ?	20p0_pert_13	20p0	414	0
Em uma fila a operação de empilhar seria em qual extremidade ?	20p0_pert_14	20p0	415	0
Em uma fila a operação de empilhar aparece em qual extremidade ?	20p0_pert_15	20p0	416	0
Em uma fila a operação de empilhar cai em qual extremidade ?	20p0_pert_16	20p0	417	0
Em uma fila a operação de empilhar para em qual extremidade ?	20p0_pert_17	20p0	418	0
Em uma fila a operação de empilhar continua em qual extremidade ?	20p0_pert_18	20p0	419	0
Em uma fila a operação de empilhar entra em qual extremidade ?	20p0_pert_19	20p0		0
