Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_17	5acd4d2c07355d001abf3c73	0	0	4	167	0	0	In what year was Nero created emperor ?
created	VERB	0	5acd4d2c07355d001abf3c73_pert_17	5acd4d2c07355d001abf3c73	0	1	5	168	0	0	In what year was Nero created emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_17	5acd4d2c07355d001abf3c73	0	0	6	169	0	0	In what year was Nero created emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_17	5acd4d2c07355d001abf3c73	0	0	7	170	0	0	In what year was Nero created emperor ?
In what year was Nero created emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'VERB', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_17	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero created emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_18	5acd4d2c07355d001abf3c73	0	0	0	172	0	0	In what year was Nero actually emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_18	5acd4d2c07355d001abf3c73	0	0	1	173	0	0	In what year was Nero actually emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_18	5acd4d2c07355d001abf3c73	0	0	2	174	0	0	In what year was Nero actually emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_18	5acd4d2c07355d001abf3c73	0	0	3	175	0	0	In what year was Nero actually emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_18	5acd4d2c07355d001abf3c73	0	0	4	176	0	0	In what year was Nero actually emperor ?
actually	ADV	0	5acd4d2c07355d001abf3c73_pert_18	5acd4d2c07355d001abf3c73	0	1	5	177	0	0	In what year was Nero actually emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_18	5acd4d2c07355d001abf3c73	0	0	6	178	0	0	In what year was Nero actually emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_18	5acd4d2c07355d001abf3c73	0	0	7	179	0	0	In what year was Nero actually emperor ?
In what year was Nero actually emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'ADV', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_18	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero actually emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_19	5acd4d2c07355d001abf3c73	0	0	0	181	0	0	In what year was Nero once emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_19	5acd4d2c07355d001abf3c73	0	0	1	182	0	0	In what year was Nero once emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_19	5acd4d2c07355d001abf3c73	0	0	2	183	0	0	In what year was Nero once emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_19	5acd4d2c07355d001abf3c73	0	0	3	184	0	0	In what year was Nero once emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_19	5acd4d2c07355d001abf3c73	0	0	4	185	0	0	In what year was Nero once emperor ?
once	ADV	0	5acd4d2c07355d001abf3c73_pert_19	5acd4d2c07355d001abf3c73	0	1	5	186	0	0	In what year was Nero once emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_19	5acd4d2c07355d001abf3c73	0	0	6	187	0	0	In what year was Nero once emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_19	5acd4d2c07355d001abf3c73	0	0	7	188	0	0	In what year was Nero once emperor ?
In what year was Nero once emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'ADV', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_19	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero once emperor ?
