Sentença	Id	Origem	__next__	Classe
What was the importance of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_10	5a8c3316fd22b3001a8d8643	243	0
What was the source of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_11	5a8c3316fd22b3001a8d8643	244	0
What was the origin of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_12	5a8c3316fd22b3001a8d8643	245	0
What was the function of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_13	5a8c3316fd22b3001a8d8643	246	0
What was the definition of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_14	5a8c3316fd22b3001a8d8643	247	0
What was the extent of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_15	5a8c3316fd22b3001a8d8643	248	0
What was the basis of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_16	5a8c3316fd22b3001a8d8643	249	0
What was the relevance of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_17	5a8c3316fd22b3001a8d8643	250	0
What was the goal of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_18	5a8c3316fd22b3001a8d8643	251	0
What was the essence of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_19	5a8c3316fd22b3001a8d8643		0
Where was Christina Christian at when she was eliminated from the show ?	56d370aa59d6e414001463c2	56d370aa59d6e414001463c2	253	1
Where was Christina Christian at when she was fired from the show ?	56d370aa59d6e414001463c2_pert_0	56d370aa59d6e414001463c2	254	0
Where was Christina Christian at when she was absent from the show ?	56d370aa59d6e414001463c2_pert_1	56d370aa59d6e414001463c2	255	0
Where was Christina Christian at when she was gone from the show ?	56d370aa59d6e414001463c2_pert_2	56d370aa59d6e414001463c2	256	0
Where was Christina Christian at when she was away from the show ?	56d370aa59d6e414001463c2_pert_3	56d370aa59d6e414001463c2	257	0
Where was Christina Christian at when she was removed from the show ?	56d370aa59d6e414001463c2_pert_4	56d370aa59d6e414001463c2	258	0
Where was Christina Christian at when she was missing from the show ?	56d370aa59d6e414001463c2_pert_5	56d370aa59d6e414001463c2	259	0
Where was Christina Christian at when she was pulled from the show ?	56d370aa59d6e414001463c2_pert_6	56d370aa59d6e414001463c2	260	0
Where was Christina Christian at when she was dismissed from the show ?	56d370aa59d6e414001463c2_pert_7	56d370aa59d6e414001463c2	261	0
Where was Christina Christian at when she was ejected from the show ?	56d370aa59d6e414001463c2_pert_8	56d370aa59d6e414001463c2	262	0
Where was Christina Christian at when she was dropped from the show ?	56d370aa59d6e414001463c2_pert_9	56d370aa59d6e414001463c2	263	0
Where was Christina Christian at when she was banned from the show ?	56d370aa59d6e414001463c2_pert_10	56d370aa59d6e414001463c2	264	0
Where was Christina Christian at when she was cut from the show ?	56d370aa59d6e414001463c2_pert_11	56d370aa59d6e414001463c2	265	0
Where was Christina Christian at when she was taken from the show ?	56d370aa59d6e414001463c2_pert_12	56d370aa59d6e414001463c2	266	0
Where was Christina Christian at when she was suspended from the show ?	56d370aa59d6e414001463c2_pert_13	56d370aa59d6e414001463c2	267	0
Where was Christina Christian at when she was stolen from the show ?	56d370aa59d6e414001463c2_pert_14	56d370aa59d6e414001463c2	268	0
Where was Christina Christian at when she was sacked from the show ?	56d370aa59d6e414001463c2_pert_15	56d370aa59d6e414001463c2	269	0
Where was Christina Christian at when she was released from the show ?	56d370aa59d6e414001463c2_pert_16	56d370aa59d6e414001463c2	270	0
Where was Christina Christian at when she was kidnapped from the show ?	56d370aa59d6e414001463c2_pert_17	56d370aa59d6e414001463c2	271	0
Where was Christina Christian at when she was stealing from the show ?	56d370aa59d6e414001463c2_pert_18	56d370aa59d6e414001463c2	272	0
Where was Christina Christian at when she was home from the show ?	56d370aa59d6e414001463c2_pert_19	56d370aa59d6e414001463c2		0
What was the nationality of Estêvão Gomes ?	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	274	1
What was the name of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	275	0
What was the story of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	276	0
What was the character of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_2	56ce34c7aab44d1400b88596	277	0
What was the role of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_3	56ce34c7aab44d1400b88596	278	0
What was the fate of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_4	56ce34c7aab44d1400b88596	279	0
What was the identity of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_5	56ce34c7aab44d1400b88596	280	0
What was the work of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_6	56ce34c7aab44d1400b88596	281	0
What was the motive of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_7	56ce34c7aab44d1400b88596	282	0
What was the meaning of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_8	56ce34c7aab44d1400b88596	283	0
What was the significance of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_9	56ce34c7aab44d1400b88596	284	0
What was the nature of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_10	56ce34c7aab44d1400b88596	285	0
What was the cause of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_11	56ce34c7aab44d1400b88596	286	0
What was the history of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_12	56ce34c7aab44d1400b88596	287	0
What was the case of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_13	56ce34c7aab44d1400b88596	288	0
What was the life of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_14	56ce34c7aab44d1400b88596	289	0
What was the place of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_15	56ce34c7aab44d1400b88596	290	0
What was the motivation of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_16	56ce34c7aab44d1400b88596	291	0
What was the destiny of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_17	56ce34c7aab44d1400b88596	292	0
What was the position of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_18	56ce34c7aab44d1400b88596	293	0
What was the origin of Estêvão Gomes ?	56ce34c7aab44d1400b88596_pert_19	56ce34c7aab44d1400b88596		0
What did the beginnings of class differentiation end ?	5ad4a8225b96ef001a109d20	5ad4a8225b96ef001a109d20	295	1
What did the beginnings of that differentiation end ?	5ad4a8225b96ef001a109d20_pert_0	5ad4a8225b96ef001a109d20	296	0
What did the beginnings of the differentiation end ?	5ad4a8225b96ef001a109d20_pert_1	5ad4a8225b96ef001a109d20	297	0
What did the beginnings of this differentiation end ?	5ad4a8225b96ef001a109d20_pert_2	5ad4a8225b96ef001a109d20	298	0
What did the beginnings of human differentiation end ?	5ad4a8225b96ef001a109d20_pert_3	5ad4a8225b96ef001a109d20	299	0
What did the beginnings of genetic differentiation end ?	5ad4a8225b96ef001a109d20_pert_4	5ad4a8225b96ef001a109d20	300	0
What did the beginnings of their differentiation end ?	5ad4a8225b96ef001a109d20_pert_5	5ad4a8225b96ef001a109d20	301	0
What did the beginnings of such differentiation end ?	5ad4a8225b96ef001a109d20_pert_6	5ad4a8225b96ef001a109d20	302	0
What did the beginnings of biological differentiation end ?	5ad4a8225b96ef001a109d20_pert_7	5ad4a8225b96ef001a109d20	303	0
What did the beginnings of a differentiation end ?	5ad4a8225b96ef001a109d20_pert_8	5ad4a8225b96ef001a109d20	304	0
What did the beginnings of social differentiation end ?	5ad4a8225b96ef001a109d20_pert_9	5ad4a8225b96ef001a109d20	305	0
What did the beginnings of sexual differentiation end ?	5ad4a8225b96ef001a109d20_pert_10	5ad4a8225b96ef001a109d20	306	0
What did the beginnings of our differentiation end ?	5ad4a8225b96ef001a109d20_pert_11	5ad4a8225b96ef001a109d20	307	0
What did the beginnings of true differentiation end ?	5ad4a8225b96ef001a109d20_pert_12	5ad4a8225b96ef001a109d20	308	0
What did the beginnings of his differentiation end ?	5ad4a8225b96ef001a109d20_pert_13	5ad4a8225b96ef001a109d20	309	0
What did the beginnings of evolutionary differentiation end ?	5ad4a8225b96ef001a109d20_pert_14	5ad4a8225b96ef001a109d20	310	0
What did the beginnings of its differentiation end ?	5ad4a8225b96ef001a109d20_pert_15	5ad4a8225b96ef001a109d20	311	0
What did the beginnings of racial differentiation end ?	5ad4a8225b96ef001a109d20_pert_16	5ad4a8225b96ef001a109d20	312	0
What did the beginnings of personal differentiation end ?	5ad4a8225b96ef001a109d20_pert_17	5ad4a8225b96ef001a109d20	313	0
What did the beginnings of all differentiation end ?	5ad4a8225b96ef001a109d20_pert_18	5ad4a8225b96ef001a109d20	314	0
What did the beginnings of her differentiation end ?	5ad4a8225b96ef001a109d20_pert_19	5ad4a8225b96ef001a109d20		0
What was the intensity scaled at ?	56cdd21562d2951400fa68b2	56cdd21562d2951400fa68b2	316	1
What was the intensity aimed at ?	56cdd21562d2951400fa68b2_pert_0	56cdd21562d2951400fa68b2	317	0
What was the intensity directed at ?	56cdd21562d2951400fa68b2_pert_1	56cdd21562d2951400fa68b2	318	0
What was the intensity hinted at ?	56cdd21562d2951400fa68b2_pert_2	56cdd21562d2951400fa68b2	319	0
What was the intensity pointed at ?	56cdd21562d2951400fa68b2_pert_3	56cdd21562d2951400fa68b2	320	0
What was the intensity pointing at ?	56cdd21562d2951400fa68b2_pert_4	56cdd21562d2951400fa68b2	321	0
What was the intensity playing at ?	56cdd21562d2951400fa68b2_pert_5	56cdd21562d2951400fa68b2	322	0
What was the intensity aiming at ?	56cdd21562d2951400fa68b2_pert_6	56cdd21562d2951400fa68b2	323	0
What was the intensity targeted at ?	56cdd21562d2951400fa68b2_pert_7	56cdd21562d2951400fa68b2	324	0
What was the intensity point at ?	56cdd21562d2951400fa68b2_pert_8	56cdd21562d2951400fa68b2	325	0
What was the intensity looking at ?	56cdd21562d2951400fa68b2_pert_9	56cdd21562d2951400fa68b2	326	0
What was the intensity worked at ?	56cdd21562d2951400fa68b2_pert_10	56cdd21562d2951400fa68b2	327	0
What was the intensity shot at ?	56cdd21562d2951400fa68b2_pert_11	56cdd21562d2951400fa68b2	328	0
What was the intensity been at ?	56cdd21562d2951400fa68b2_pert_12	56cdd21562d2951400fa68b2	329	0
What was the intensity played at ?	56cdd21562d2951400fa68b2_pert_13	56cdd21562d2951400fa68b2	330	0
What was the intensity set at ?	56cdd21562d2951400fa68b2_pert_14	56cdd21562d2951400fa68b2	331	0
What was the intensity shooting at ?	56cdd21562d2951400fa68b2_pert_15	56cdd21562d2951400fa68b2	332	0
What was the intensity driving at ?	56cdd21562d2951400fa68b2_pert_16	56cdd21562d2951400fa68b2	333	0
What was the intensity staring at ?	56cdd21562d2951400fa68b2_pert_17	56cdd21562d2951400fa68b2	334	0
What was the intensity yelled at ?	56cdd21562d2951400fa68b2_pert_18	56cdd21562d2951400fa68b2	335	0
What was the intensity looked at ?	56cdd21562d2951400fa68b2_pert_19	56cdd21562d2951400fa68b2		0
Where are tornadoes most common on Earth ?	572ed039c246551400ce46d6	572ed039c246551400ce46d6	337	1
Where are the most common on Earth ?	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	338	0
Where are they most common on Earth ?	572ed039c246551400ce46d6_pert_1	572ed039c246551400ce46d6	339	0
Where are those most common on Earth ?	572ed039c246551400ce46d6_pert_2	572ed039c246551400ce46d6	340	0
Where are these most common on Earth ?	572ed039c246551400ce46d6_pert_3	572ed039c246551400ce46d6	341	0
Where are people most common on Earth ?	572ed039c246551400ce46d6_pert_4	572ed039c246551400ce46d6	342	0
Where are species most common on Earth ?	572ed039c246551400ce46d6_pert_5	572ed039c246551400ce46d6	343	0
Where are you most common on Earth ?	572ed039c246551400ce46d6_pert_6	572ed039c246551400ce46d6	344	0
Where are we most common on Earth ?	572ed039c246551400ce46d6_pert_7	572ed039c246551400ce46d6	345	0
Where are animals most common on Earth ?	572ed039c246551400ce46d6_pert_8	572ed039c246551400ce46d6	346	0
Where are their most common on Earth ?	572ed039c246551400ce46d6_pert_9	572ed039c246551400ce46d6	347	0
Where are humans most common on Earth ?	572ed039c246551400ce46d6_pert_10	572ed039c246551400ce46d6	348	0
Where are birds most common on Earth ?	572ed039c246551400ce46d6_pert_11	572ed039c246551400ce46d6	349	0
Where are bacteria most common on Earth ?	572ed039c246551400ce46d6_pert_12	572ed039c246551400ce46d6	350	0
Where are aliens most common on Earth ?	572ed039c246551400ce46d6_pert_13	572ed039c246551400ce46d6	351	0
Where are plants most common on Earth ?	572ed039c246551400ce46d6_pert_14	572ed039c246551400ce46d6	352	0
Where are insects most common on Earth ?	572ed039c246551400ce46d6_pert_15	572ed039c246551400ce46d6	353	0
Where are children most common on Earth ?	572ed039c246551400ce46d6_pert_16	572ed039c246551400ce46d6	354	0
Where are trees most common on Earth ?	572ed039c246551400ce46d6_pert_17	572ed039c246551400ce46d6	355	0
Where are snakes most common on Earth ?	572ed039c246551400ce46d6_pert_18	572ed039c246551400ce46d6	356	0
Where are spiders most common on Earth ?	572ed039c246551400ce46d6_pert_19	572ed039c246551400ce46d6		0
What replaced metal objects ?	5a611ac3e9e1cc001a33cf1c	5a611ac3e9e1cc001a33cf1c	358	1
What about metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_0	5a611ac3e9e1cc001a33cf1c	359	0
What are metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_1	5a611ac3e9e1cc001a33cf1c	360	0
What were metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_2	5a611ac3e9e1cc001a33cf1c	361	0
What of metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_3	5a611ac3e9e1cc001a33cf1c	362	0
What other metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_4	5a611ac3e9e1cc001a33cf1c	363	0
What is metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_5	5a611ac3e9e1cc001a33cf1c	364	0
What with metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_6	5a611ac3e9e1cc001a33cf1c	365	0
What was metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_7	5a611ac3e9e1cc001a33cf1c	366	0
What big metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_8	5a611ac3e9e1cc001a33cf1c	367	0
What , metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_9	5a611ac3e9e1cc001a33cf1c	368	0
What made metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_10	5a611ac3e9e1cc001a33cf1c	369	0
What size metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_11	5a611ac3e9e1cc001a33cf1c	370	0
What small metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_12	5a611ac3e9e1cc001a33cf1c	371	0
What About metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_13	5a611ac3e9e1cc001a33cf1c	372	0
What little metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_14	5a611ac3e9e1cc001a33cf1c	373	0
What on metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_15	5a611ac3e9e1cc001a33cf1c	374	0
What if metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_16	5a611ac3e9e1cc001a33cf1c	375	0
What makes metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_17	5a611ac3e9e1cc001a33cf1c	376	0
What became metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_18	5a611ac3e9e1cc001a33cf1c	377	0
What else metal objects ?	5a611ac3e9e1cc001a33cf1c_pert_19	5a611ac3e9e1cc001a33cf1c		0
What is a key factor for the ESA ?	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	379	1
What is a key issue for the ESA ?	5a848a6d7cf838001a46a8eb_pert_0	5a848a6d7cf838001a46a8eb	380	0
What is a key element for the ESA ?	5a848a6d7cf838001a46a8eb_pert_1	5a848a6d7cf838001a46a8eb	381	0
What is a key word for the ESA ?	5a848a6d7cf838001a46a8eb_pert_2	5a848a6d7cf838001a46a8eb	382	0
What is a key component for the ESA ?	5a848a6d7cf838001a46a8eb_pert_3	5a848a6d7cf838001a46a8eb	383	0
What is a key factor for the ESA ?	5a848a6d7cf838001a46a8eb_pert_4	5a848a6d7cf838001a46a8eb	384	0
What is a key concept for the ESA ?	5a848a6d7cf838001a46a8eb_pert_5	5a848a6d7cf838001a46a8eb	385	0
What is a key consideration for the ESA ?	5a848a6d7cf838001a46a8eb_pert_6	5a848a6d7cf838001a46a8eb	386	0
What is a key problem for the ESA ?	5a848a6d7cf838001a46a8eb_pert_7	5a848a6d7cf838001a46a8eb	387	0
What is a key ingredient for the ESA ?	5a848a6d7cf838001a46a8eb_pert_8	5a848a6d7cf838001a46a8eb	388	0
What is a key role for the ESA ?	5a848a6d7cf838001a46a8eb_pert_9	5a848a6d7cf838001a46a8eb	389	0
What is a key note for the ESA ?	5a848a6d7cf838001a46a8eb_pert_10	5a848a6d7cf838001a46a8eb	390	0
What is a key value for the ESA ?	5a848a6d7cf838001a46a8eb_pert_11	5a848a6d7cf838001a46a8eb	391	0
What is a key asset for the ESA ?	5a848a6d7cf838001a46a8eb_pert_12	5a848a6d7cf838001a46a8eb	392	0
What is a key requirement for the ESA ?	5a848a6d7cf838001a46a8eb_pert_13	5a848a6d7cf838001a46a8eb	393	0
What is a key objective for the ESA ?	5a848a6d7cf838001a46a8eb_pert_14	5a848a6d7cf838001a46a8eb	394	0
What is a key function for the ESA ?	5a848a6d7cf838001a46a8eb_pert_15	5a848a6d7cf838001a46a8eb	395	0
What is a key word for the ESA ?	5a848a6d7cf838001a46a8eb_pert_16	5a848a6d7cf838001a46a8eb	396	0
What is a key target for the ESA ?	5a848a6d7cf838001a46a8eb_pert_17	5a848a6d7cf838001a46a8eb	397	0
What is a key matter for the ESA ?	5a848a6d7cf838001a46a8eb_pert_18	5a848a6d7cf838001a46a8eb	398	0
What is a key resource for the ESA ?	5a848a6d7cf838001a46a8eb_pert_19	5a848a6d7cf838001a46a8eb		0
What uses an internal memory state ?	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	400	1
What is an internal memory state ?	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	401	0
What was an internal memory state ?	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	402	0
What about an internal memory state ?	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	403	0
What constitutes an internal memory state ?	572679a5f1498d1400e8e100_pert_3	572679a5f1498d1400e8e100	404	0
What constituted an internal memory state ?	572679a5f1498d1400e8e100_pert_4	572679a5f1498d1400e8e100	405	0
What became an internal memory state ?	572679a5f1498d1400e8e100_pert_5	572679a5f1498d1400e8e100	406	0
What of an internal memory state ?	572679a5f1498d1400e8e100_pert_6	572679a5f1498d1400e8e100	407	0
What defines an internal memory state ?	572679a5f1498d1400e8e100_pert_7	572679a5f1498d1400e8e100	408	0
What becomes an internal memory state ?	572679a5f1498d1400e8e100_pert_8	572679a5f1498d1400e8e100	409	0
What makes an internal memory state ?	572679a5f1498d1400e8e100_pert_9	572679a5f1498d1400e8e100	410	0
What made an internal memory state ?	572679a5f1498d1400e8e100_pert_10	572679a5f1498d1400e8e100	411	0
What created an internal memory state ?	572679a5f1498d1400e8e100_pert_11	572679a5f1498d1400e8e100	412	0
What defined an internal memory state ?	572679a5f1498d1400e8e100_pert_12	572679a5f1498d1400e8e100	413	0
What IS an internal memory state ?	572679a5f1498d1400e8e100_pert_13	572679a5f1498d1400e8e100	414	0
What , an internal memory state ?	572679a5f1498d1400e8e100_pert_14	572679a5f1498d1400e8e100	415	0
What formed an internal memory state ?	572679a5f1498d1400e8e100_pert_15	572679a5f1498d1400e8e100	416	0
What described an internal memory state ?	572679a5f1498d1400e8e100_pert_16	572679a5f1498d1400e8e100	417	0
What causes an internal memory state ?	572679a5f1498d1400e8e100_pert_17	572679a5f1498d1400e8e100	418	0
What describes an internal memory state ?	572679a5f1498d1400e8e100_pert_18	572679a5f1498d1400e8e100	419	0
What caused an internal memory state ?	572679a5f1498d1400e8e100_pert_19	572679a5f1498d1400e8e100		0
